"","name","value","time"
"32","times","World at Five",2021-12-09 00:01:58
"33","dailymail","-2<U+00B0>C",2021-12-09 00:01:58
"34","independent","I gave birth alone while Downing Street partied",2021-12-09 00:01:58
"35","mirror","BREAKING: Naughty Boy becomes fourth star to exit I'm A Celeb leaving fans shocked",2021-12-09 00:01:58
"36","telegraph","
SIGN UP: FILM NEWSLETTER
",2021-12-09 00:01:58
"37","nytimes","Schools Are Going Online on Fridays. Parents Are Furious.",2021-12-09 00:01:58
"38","wsj","Beijing Reins In China<U+2019>s Central Bank",2021-12-09 00:01:58
"39","usatoday","Scott Peterson gets new life sentence in wife's murder after years on death row",2021-12-09 00:01:58
"40","washingtonpost","Biden says ground troops <U+2018>not on the table<U+2019> but Putin would face <U+2018>severe<U+2019> sanctions for Ukraine invasion",2021-12-09 00:01:58
"41","latimes","Supreme Court leans in favor of requiring taxpayer funding for some religious schools",2021-12-09 00:01:58
"42","tampabay","Tampa mayor says she<U+2019>s working to create a Rays stadium financial plan",2021-12-09 00:01:58
"43","heraldsun","Money news to your inbox",2021-12-09 00:01:58
"44","dailytelegraph","Our say: West<U+2019>s stadium of dreams",2021-12-09 00:01:58
"45","financialreview","Afterpay fees may be passed on to shoppers",2021-12-09 00:01:58
"46","couriermail","Test your knowledge against The Shark",2021-12-09 00:01:58
"47","westaustralian","Barnaby Joyce tests positive for COVID-19 in US",2021-12-09 00:01:58
"48","advertiser","New weapon in our arsenal",2021-12-09 00:01:58
"49","globeandmail"," Why Canada and the EU should join the diplomatic boycott of the Beijing Winter Games ",2021-12-09 00:01:58
"50","thestar","<U+2018>Wrong side of history<U+2019>: Is Jagmeet Singh<U+2019>s stance on pipelines splitting the NDP?",2021-12-09 00:01:58
"51","nationalpost","David Staples: Other Canadians don't much like Alberta? That's good",2021-12-09 00:01:58
"52","torontosun","Trial of actor Jussie Smollett, accused of faking hate crime, goes to jury",2021-12-09 00:01:58
"53","vancouversun","Teen hit by car in Saanich crosswalk has died, his organs will help others",2021-12-09 00:01:58
"54","montrealgazette","COVID-19 updates for Wednesday, Dec. 8: Quebec has now identified five Omicron variant cases",2021-12-09 00:01:58
"55","nzherald","Live: 'Fraudulent, unethical' - anti-vax GP facing inquiries into fake exemption certificates",2021-12-09 00:01:58
"56","waikato","
    
        Covid-19: Locations of interest - Dec 9
    
",2021-12-09 00:01:58
"57","businessreview","
          
National<U+2019>s new finance spokesperson on kickstarting productivity growth
        ",2021-12-09 00:01:58
"58","gisborneherald","Bub Dewes has the most colourful house in Aotearoa",2021-12-09 00:01:58
"59","dominionpost","
    
    
        
",2021-12-09 00:01:58
"60","thepress","
    
        Covid-19: Locations of interest - Dec 9
    
",2021-12-09 00:01:58
"61","guardian","PM apologises for staying out clubbing despite Covid exposure",2021-12-09 00:01:58
"62","times","Sweet!",2021-12-09 00:01:58
"63","dailymail","'Why should public stick to rules when No10 didn't?' Tory fury at Boris's Plan B after PM orders return to WFH, more masks and Covid passports - with Javid told to RESIGN by his own Commons colleagues as anger boils over about 'illegal' Christmas party",2021-12-09 00:01:58
"64","independent","Johnson<U+2019>s apology: sorry, not sorry, nothing to do with me",2021-12-09 00:01:58
"65","mirror","Robbie Savage 'tears up' on BT Sport after son Charlie named on Man Utd bench",2021-12-09 00:01:58
"66","telegraph","
WATCH: TONIGHT'S TV
",2021-12-09 00:01:58
"67","nytimes","Pfizer-BioNTech Says Booster Offers Significant Omicron Protection",2021-12-09 00:01:58
"68","wsj","Defense Rests Its Case in Trial of Theranos Founder Elizabeth Holmes",2021-12-09 00:01:58
"69","usatoday","Do you have symptoms of the flu or COVID-19? Here's how to tell the difference.",2021-12-09 00:01:58
"70","washingtonpost","Pfizer-BioNTech booster shot could prove pivotal in helping control omicron, companies<U+2019> research shows",2021-12-09 00:01:58
"71","latimes","Democrats weigh overturning Senate parliamentarian<U+2019>s ruling on immigration",2021-12-09 00:01:58
"72","tampabay","Ethics panel finds that Nikki Fried may have violated Florida disclosure laws",2021-12-09 00:01:58
"73","heraldsun","Nominate for Vic<U+2019>s best Christmas lights",2021-12-09 00:01:58
"74","dailytelegraph","Cricket tipping: Win a share of $10,000",2021-12-09 00:01:58
"75","financialreview","RBA says digital currency could make wholesale markets more efficient",2021-12-09 00:01:58
"76","couriermail","Read today<U+2019>s digital print edition",2021-12-09 00:01:58
"77","westaustralian","Booster jab does offer Omicron protection: Pfizer",2021-12-09 00:01:58
"78","advertiser","Brightest stars of the night",2021-12-09 00:01:58
"79","globeandmail"," Biden<U+2019>s Summit for Democracy heightens global political divisions before it even begins  Subscriber content  ",2021-12-09 00:01:58
"80","thestar","Justin Trudeau announces diplomatic boycott of Beijing Olympics",2021-12-09 00:01:58
"81","nationalpost","Saudi Arabian beauty pageant disqualifies camels cosmetically enhanced with botox",2021-12-09 00:01:58
"82","torontosun","HUNTER: Ghislaine Maxwell and Jussie Smollett trials share hubris",2021-12-09 00:01:58
"83","vancouversun","Three NDP MPs sign petition criticizing B.C.'s NDP government over pipeline protests",2021-12-09 00:01:58
"84","montrealgazette","Legault insists another inquiry into CHSLD tragedy is not necessary",2021-12-09 00:01:58
"85","nzherald","Top Kiwi stuntman kicks down MIQ barrier with help from richlister",2021-12-09 00:01:58
"86","waikato","
    
        Rosey ending to gardens drama
    
",2021-12-09 00:01:58
"87","businessreview","
          
Finance role a bridge over National<U+2019>s troubled waters
        ",2021-12-09 00:01:58
"88","gisborneherald","Poverty Bay Cricket Association draw",2021-12-09 00:01:58
"89","dominionpost","
    
        Eco-friendly timber walls could replace steel or concrete, research finds
    
",2021-12-09 00:01:58
"90","thepress","
    
        Warrant issued for gang boss' son after escape from custody in hospital
    
",2021-12-09 00:01:58
"91","guardian","Third accuser<U+2019>s ex-boyfriend corroborates her account",2021-12-09 00:01:58
"92","times","Christian Horner",2021-12-09 00:01:58
"93","dailymail","Allegra Stratton QUITS: Boris Johnson calls it a 'sad day' and says spokeswoman was 'outstanding' as she resigns in tears and 'profoundly' apologises for footage showing her giggling about 'illegal' No10 party<U+00A0>",2021-12-09 00:01:58
"94","independent","PM brings back working from home and announces Covid passports as omicron cases surge <U+2018>to 10,000<U+2019>",2021-12-09 00:01:58
"95","mirror","Barcelona dumped out of Champions League after another brutal Bayern Munich humiliation",2021-12-09 00:01:58
"96","telegraph","

Don<U+2019>t go to work, but do go to parties, says Boris Johnson

",2021-12-09 00:01:58
"97","nytimes","Britain announced new restrictions, including an extended mask mandate.",2021-12-09 00:01:58
"98","wsj","Crypto CEOs Testify Before Lawmakers Mulling Greater Regulation of Market",2021-12-09 00:01:58
"99","usatoday","26 states plan to ban abortion in some form. Here's who is most at risk.",2021-12-09 00:01:58
"100","washingtonpost","Jan. 6 panel to move to hold former Trump chief of staff Mark Meadows in criminal contempt",2021-12-09 00:01:58
"101","latimes","<U+2018>Brazen assault in the middle of the day<U+2019> leaves a boy dead, a neighborhood shaken",2021-12-09 00:01:58
"102","tampabay","COVID cases spike even as US reaches vaccine milestone",2021-12-09 00:01:58
"103","heraldsun","MP takes aim at Labor Party<U+2019>s <U+2018>bully boys<U+2019>",2021-12-09 00:01:58
"104","dailytelegraph","Man loses leg in motorbike cop chase crash",2021-12-09 00:01:58
"105","financialreview","Frydenberg gets trigger to pull big tech into line on payments",2021-12-09 00:01:58
"106","couriermail","Queensland hits 80 per cent fully vaccinated milestone",2021-12-09 00:01:58
"107","westaustralian","The West AustralianexclusiveFeds tell Perrottet to <U+2018>move on<U+2019> over WA GST whinge",2021-12-09 00:01:58
"108","advertiser","AN0M: 160 lawyers, bikies, insiders next on hit list",2021-12-09 00:01:58
"109","globeandmail"," Ahead of a U.S. summit, China tries to move the goalposts on the meaning of <U+2018>democracy<U+2019> ",2021-12-09 00:01:58
"110","thestar","What is team-based nursing? A breakdown of the model that sparked nurses<U+2019> opposition at Southlake",2021-12-09 00:01:58
"111","nationalpost","Car thieves have a new way to track your car and steal it from your driveway",2021-12-09 00:01:58
"112","torontosun","Vancouver woman badly beaten in Mexico <U+2014><U+00A0>allegedly by another Canadian",2021-12-09 00:01:58
"113","vancouversun","'Family men' sentenced in connection with 'hapless' kidnapping of B.C. man",2021-12-09 00:01:58
"114","montrealgazette","No taxpayer money will be spent on a baseball stadium for Montreal: Legault",2021-12-09 00:01:58
"115","nzherald","Jennifer Lawrence says filming with Leo was 'hell'",2021-12-09 00:01:58
"116","waikato","
    
        One dead after car goes into water in Tauranga
    
",2021-12-09 00:01:58
"117","businessreview","
          
Big shoes to fill: new NZ boss for DLA
        ",2021-12-09 00:01:58
"118","gisborneherald","
                        Abbreviated scoreboards and standings from local competitions",2021-12-09 00:01:58
"119","dominionpost","
    
        Next generation to be banned from buying smokes
    
",2021-12-09 00:01:58
"120","thepress","
    
        Doctor filmed giving medical certificates as Covid vaccine exemptions
    
",2021-12-09 00:01:58
"121","guardian","Biden says he won<U+2019>t send US troops to deter Russian threat",2021-12-09 00:01:58
"122","times","Time for plan B: masks, vaccine passports and a return to remote working",2021-12-09 00:01:58
"123","dailymail","SARAH VINE: Why is it always the woman who carries the can?<U+00A0>Allegra Stratton is the only one who has had the balls to take responsibility for this mess",2021-12-09 00:01:58
"124","independent","PM faces pressure from own side as Covid party row claims scalp of top aide Allegra Stratton
",2021-12-09 00:01:58
"125","mirror","Gushing Boris Johnson brands shamed adviser Allegra Stratton OUTSTANDING after she quit in tears over Christmas Party video of Tory aides laughing",2021-12-09 00:01:58
"126","telegraph","

Boris Johnson calls for <U+2018>national conversation' about mandatory vaccines to protect UK

",2021-12-09 00:01:58
"127","nytimes","The coronavirus attacks fat cells and certain immune cells within body fat, according to new research.",2021-12-09 00:01:58
"128","wsj","Why Washington Won<U+2019>t Fix Student Debt Plans That Overload Families",2021-12-09 00:01:58
"129","usatoday","Over 50 earthquakes reported off of Oregon coast in 24-hour period",2021-12-09 00:01:58
"130","washingtonpost","Biden signs order to make government carbon neutral by 2050",2021-12-09 00:01:58
"131","latimes","Hiltzik: Legendary investment guru Peter Lynch says move to index funds is a <U+2018>mistake.<U+2019> He<U+2019>s wrong",2021-12-09 00:01:58
"132","tampabay","Seminole council kills veteran housing project after next-door neighbors protest",2021-12-09 00:01:58
"133","heraldsun","Three Pfizer doses needed to beat Omicron; UK restrictions begin",2021-12-09 00:01:58
"134","dailytelegraph","How Starc went past Anderson with Ashes thunderbolt",2021-12-09 00:01:58
"135","financialreview","ASX to dip; Lowe on RBA <U+2018>tokens<U+2019>; ACCC okays Sydney Airport deal",2021-12-09 00:01:58
"136","couriermail","Three Pfizer doses needed to beat Omicron; UK restrictions begin",2021-12-09 00:01:58
"137","westaustralian"," opinionNo room for complacency in fire season",2021-12-09 00:01:58
"138","advertiser","How criminal underworld got AN0M phones in 4 easy steps",2021-12-09 00:01:58
"139","globeandmail"," Biden<U+2019>s democracy summit is a chance for Canada to show off  Subscriber content  ",2021-12-09 00:01:58
"140","thestar","Damian Warner wins Lou Marsh Trophy as Canada<U+2019>s top athlete over a very strong field",2021-12-09 00:01:58
"141","nationalpost","Woman pronounced dead after dramatic rescue attempt when car spotted floating at Niagara Falls edge",2021-12-09 00:01:58
"142","torontosun","Minnesota prosecutor says cop 'betrayed her badge' in killing Daunte Wright",2021-12-09 00:01:58
"143","vancouversun","B.C. highway travel restrictions challenge family connections for the holidays",2021-12-09 00:01:58
"144","montrealgazette","Plante confirms average 2022 tax increase will be limited to two per cent",2021-12-09 00:01:58
"145","nzherald","Question of timing: Why Luxon could succeed where others have stumbled",2021-12-09 00:01:58
"146","waikato","
    
        Animal welfare group refuses to hand dogs back to breeder
    
",2021-12-09 00:01:58
"147","businessreview","
          
Ebos is acquiring LifeHealthcare for more than A$1b
        ",2021-12-09 00:01:58
"148","gisborneherald"," 18-hole thriller for Gisborne's Tessa McDonald at women's national interprovincial",2021-12-09 00:01:58
"149","dominionpost","
    
        Returnees in MIQ out of pocket after release date flip-flop
    
",2021-12-09 00:01:58
"150","thepress","
    
        Tractor driver dies after being hit by train
    
",2021-12-09 00:01:58
"151","guardian","Poll shows Anglo-French antipathy on rise amid post-Brexit bickering",2021-12-09 00:01:58
"152","times","PM faces mounting Tory anger over lockdown breach",2021-12-09 00:01:58
"153","dailymail","STEPHEN GLOVER: As Boris Johnson's many enemies rejoice, I feel a deepening despair. Why does he keep shooting himself in the foot?",2021-12-09 00:01:58
"154","independent","Greenwood provides moment of magic as Man Utd draw with Young Boys",2021-12-09 00:01:58
"155","mirror","Ant and Dec double down on savage Boris Johnson criticism on I'm A Celeb after PMQs",2021-12-09 00:01:58
"156","telegraph","

Fraser Nelson
Would we rise up against another lockdown?

",2021-12-09 00:01:58
"157","nytimes","Biden Orders Federal Government to Use Renewable Energy by 2050",2021-12-09 00:01:58
"158","wsj","Instagram Head Proposes Online Industry Safety Panel",2021-12-09 00:01:58
"159","usatoday","Meadows sues House Jan. 6 panel, asks court to invalidate subpoenas",2021-12-09 00:01:58
"160","washingtonpost","4.2 million Americans quit jobs in October as workers continue to search for better opportunities",2021-12-09 00:01:58
"161","latimes","California attorney general to investigate Torrance Police after racist text scandal",2021-12-09 00:01:58
"162","tampabay","Tampa woman just driving in wrong place, family says, when she was shot dead",2021-12-09 00:01:58
"163","heraldsun","Barnaby Joyce tests positive for Covid in US",2021-12-09 00:01:58
"164","dailytelegraph","45 Covid cases linked to pub trivia night",2021-12-09 00:01:58
"165","financialreview","Joyce tests positive for COVID-19 in US",2021-12-09 00:01:58
"166","couriermail","<U+2018>We will have a surge<U+2019>: New CHO reveals details on Covid road ahead",2021-12-09 00:01:58
"167","westaustralian"," opinionDo we want more messing around on the river in Perth?",2021-12-09 00:01:58
"168","advertiser","World<U+2019>s largest hydrogen plant slated for Port Pirie",2021-12-09 00:01:58
"169","globeandmail"," Britain unveils tighter COVID-19 restrictions as Omicron spreads ",2021-12-09 00:01:58
"170","thestar","Coast Guard diver pulls body from car above Niagara Falls",2021-12-09 00:01:58
"171","nationalpost","Rex Murphy: Toronto school board takes lunacy to a whole new level",2021-12-09 00:01:58
"172","torontosun","Canada pledges money, not troops, for future peacekeeping missions",2021-12-09 00:01:58
"173","vancouversun","B.C. giving $1 million to wildfire-ravaged Lytton to help with recovery",2021-12-09 00:01:58
"174","montrealgazette","Two daycare unions reach deals in principle with Quebec",2021-12-09 00:01:58
"175","nzherald","Amid new UK restrictions, govt accused of flouting rules last Christmas",2021-12-09 00:01:58
"176","waikato","
    
        Out with a gun, off with the cuffs - brazen gunman busts woman out of custody
    
",2021-12-09 00:01:58
"177","businessreview","
          
Business NZ rejects govt offer to play role in Fair Pay Agreements
        ",2021-12-09 00:01:58
"178","gisborneherald","
                        Reedy, Jennings win matches",2021-12-09 00:01:58
"179","dominionpost","
    
        Long road ahead for Te Horo Beach clean-up after 'extremely high rainfall'
    
",2021-12-09 00:01:58
"180","thepress","
    
        Woman threatens to kill police after friend caught driving while disqualified
    
",2021-12-09 00:01:58
"181","guardian","Presidential candidate<U+2019>s father was member of Nazi party",2021-12-09 00:01:58
"182","times","No 10 aide quits over Christmas party video",2021-12-09 00:01:58
"183","dailymail","Police say they WON'T probe No10 party due to 'lack of evidence', as Boris Johnson is grilled about another festive bash that took place in his own Downing Street flat - but insists the lockdown rules were followed 'as far as I'm aware'",2021-12-09 00:01:58
"184","independent","Maxwell and Epstein pictured lounging at Queen<U+2019>s Balmoral cabin",2021-12-09 00:01:58
"185","mirror","Mum, 30, dies after losing both legs when drunk driver crashed into her",2021-12-09 00:01:58
"186","telegraph","

Boris Johnson may not recover from this double Covid catastrophe

",2021-12-09 00:01:58
"187","nytimes","Jan. 6 Panel to Cite Meadows for Contempt for Defying Subpoena",2021-12-09 00:01:58
"188","wsj","Justice Department Told Deutsche Bank Lender May Have Violated Criminal Settlement",2021-12-09 00:01:58
"189","usatoday","Third dose the charm?",2021-12-09 00:01:58
"190","washingtonpost","Instagram chief receives cool reception during first congressional testimony",2021-12-09 00:01:58
"191","latimes","L.A. County to pay $2.75 million in deputy beating of mentally ill man",2021-12-09 00:01:58
"192","tampabay","Philanthropist, Publix heiress Carol Jenkins Barnett dies at 65",2021-12-09 00:01:58
"193","heraldsun","<U+2018>Worst opening day in Ashes history<U+2019>: UK media erupts",2021-12-09 00:01:58
"194","dailytelegraph","CCTV clues after Hamze gangland hits",2021-12-09 00:01:58
"195","financialreview","ANZ to pay $25m for misleading mortgage customers",2021-12-09 00:01:58
"196","couriermail","Property mogul, bosses, $1.16b fortune: Qld<U+2019>s richest socialites named",2021-12-09 00:01:58
"197","westaustralian","Hits & Misses: Scorchers win after Kelly and Kurtis show",2021-12-09 00:01:58
"198","advertiser","<U+2018>Worst opening day in Ashes history<U+2019>: UK media erupts",2021-12-09 00:01:58
"199","globeandmail"," The anti-vaccine rants from Doug Ford<U+2019>s daughter are now a matter of public interest  Subscriber content  ",2021-12-09 00:01:58
"200","thestar","Planning your Grey Cup bets? You<U+2019>ll likely have to go through OLG, with Ontario<U+2019>s new gambling market facing delays",2021-12-09 00:01:58
"201","nationalpost","Matt Gurney: Trudeau's diplomatic boycott of Beijing Olympics the absolute least he could do",2021-12-09 00:01:58
"202","torontosun","GOLDSTEIN: A common sense approach to climate change from Ontario's budget watchdog",2021-12-09 00:01:58
"203","vancouversun","<U+2018>Facial mismatch<U+2019>: U.S. Customs stops unvaccinated woman at Canadian border with sister<U+2019>s passport",2021-12-09 00:01:58
"204","montrealgazette","CSA engineer from Brossard allegedly acted on behalf of Chinese company: RCMP",2021-12-09 00:01:58
"205","nzherald","Auckland company raises $30m in fight against shoplifters' high-tech tricks",2021-12-09 00:01:58
"206","waikato","
    
        Vaccine pass for Matamata-Piako council meetings
    
",2021-12-09 00:01:58
"207","businessreview","
          
Ports of Auckland nabs Lyttelton Port CEO
        ",2021-12-09 00:01:58
"208","gisborneherald"," School's out",2021-12-09 00:01:58
"209","dominionpost","
    
        No grounds to prosecute cruise company for carrying Covid-19 to NZ
    
",2021-12-09 00:01:58
"210","thepress","
    
        Supermarket competition: Christchurch Costco megastore possible
    
",2021-12-09 00:01:58
"211","guardian","<U+2018>Overwhelming<U+2019> evidence against actor, says prosecution in closing arguments",2021-12-09 00:01:58
"212","times","Intimate photos of Maxwell and Epstein at Balmoral",2021-12-09 00:01:58
"213","dailymail","Were there FOUR parties inside Downing Street? Claims of a festive quiz, Friday wine sessions and a bash to celebrate Dominic Cummings' exit put even more pressure on under-fire Boris Johnson<U+00A0>",2021-12-09 00:01:58
"214","independent","Accuser<U+2019>s boyfriend says she <U+2018>was a child<U+2019> when paid $300 for Epstein massages",2021-12-09 00:01:58
"215","mirror","Boris Johnson facing mounting fury and demands for Christmas party inquiry to include No10 bash he attended",2021-12-09 00:01:58
"216","telegraph","

What Covid Plan B means for you: work from home, vaccine passports and extended mask mandate

",2021-12-09 00:01:58
"217","nytimes","A key organizer of a Jan. 6 rally in Washington will cooperate with the House panel investigating the Capitol riot.",2021-12-09 00:01:58
"218","wsj","Biden Rules Out Unilateral Force if Russia Invades Ukraine4 min read",2021-12-09 00:01:58
"219","usatoday","Is math racist? How subject<U+2019>s teaching could drastically change",2021-12-09 00:01:58
"220","washingtonpost","Kim Potter violated her oath and her training when she fatally shot Daunte Wright, prosecutor says in opening statements",2021-12-09 00:01:58
"221","latimes","Nearly 500 L.A. Unified employees lose their jobs for failing to get COVID-19 vaccine",2021-12-09 00:01:58
"222","tampabay","Garth Brooks to play Orlando<U+2019>s Camping World Stadium in March",2021-12-09 00:01:58
"223","heraldsun","De Goey fronts New York court",2021-12-09 00:01:58
"224","dailytelegraph","Barnaby Joyce tests positive for Covid in US",2021-12-09 00:01:58
"225","financialreview","<U+2018>Partygate<U+2019> crisis derails Johnson<U+2019>s omicron battle",2021-12-09 00:01:58
"226","couriermail","Woman dies in floodwaters in Brisbane<U+2019>s west",2021-12-09 00:01:58
"227","westaustralian","The West AustralianexclusiveThe exclusive Perth council lagging behind in jab rates ",2021-12-09 00:01:58
"228","advertiser","Three Pfizer doses needed to beat Omicron; UK restrictions begin",2021-12-09 00:01:58
"229","globeandmail"," Boosters, breakthroughs and another COVID-19 winter  Podcast  ",2021-12-09 00:01:58
"230","thestar","Here<U+2019>s where Omicron has been found in Ontario",2021-12-09 00:01:58
"231","nationalpost","Ex-Canadian Space Agency engineer faces charge for acting on behalf of Chinese firm",2021-12-09 00:01:58
"232","torontosun","Trudeau spokesperson demoted over misleading Reconciliation Day statements",2021-12-09 00:01:58
"233","vancouversun","Seniors advocate releases latest report on abuse and neglect",2021-12-09 00:01:58
"234","montrealgazette","Witness in Chez Cora kidnapping trial says the accused was 'a mentor' to him",2021-12-09 00:01:58
"235","nzherald","'Break them, punish them': Leaked emails from CEO who fired 900 on Zoom",2021-12-09 00:01:58
"236","waikato","
    
        Rebel Sports in Hamilton latest Covid-19 location of interest
    
",2021-12-09 00:01:58
"237","businessreview","
          
Ransomware spreading as nearly two-thirds say they'd pay
        ",2021-12-09 00:01:58
"238","gisborneherald","R&V Postponed",2021-12-09 00:01:58
"239","dominionpost","
    
        Suspicious house fire in K<U+0101>piti Coast town
    
",2021-12-09 00:01:58
"240","thepress","
    
        Plans in place for new Covid cases among holidaymakers
    
",2021-12-09 00:01:58
"241","guardian","Village that dropped <U+2018>Kill Jews<U+2019> name hit by anti-semitic graffiti attack",2021-12-09 00:01:58
"242","times","What is plan B and what are the new rules?",2021-12-09 00:01:58
"243","dailymail","Sajid Javid warns Britain could breach 1MILLION cases of Omicron by the end of December as Chris Whitty says Covid hospitalisations will rise rapidly before Christmas and could hit 1,000 a day by New Year<U+00A0>",2021-12-09 00:01:58
"244","independent","Tottenham<U+2019>s European game with Rennes postponed after Covid outbreak",2021-12-09 00:01:58
"245","mirror","Katie Price 'jetting off to Turkey for more surgery' before drink-driving sentencing",2021-12-09 00:01:58
"246","telegraph","

Camilla Tominey
Boris Johnson deploys his favourite <U+2018>dead cat<U+2019> strategy, but he is perilously close to the last of his nine lives

",2021-12-09 00:01:58
"247","nytimes","Some Jan. 6 Rioters May Use Police Brutality as a Defense",2021-12-09 00:01:58
"248","wsj","Photos Emerge at Trial of Maxwell With Epstein1 min read",2021-12-09 00:01:58
"249","usatoday","Where did the omicron variant come from? Scientists suggest it evolved in one person.",2021-12-09 00:01:58
"250","washingtonpost","Selected writings of Fred Hiatt, 1996-2021",2021-12-09 00:01:58
"251","latimes","Car crash deaths have surged during COVID-19 pandemic. Here<U+2019>s why",2021-12-09 00:01:58
"252","tampabay","Florida keeps losing recruits under Billy Napier. It might not be as bad as it seems.",2021-12-09 00:01:58
"253","heraldsun","China mocks Australia with cruel cartoons",2021-12-09 00:01:58
"254","dailytelegraph","Which NSW Covid measures are here to stay",2021-12-09 00:01:58
"255","financialreview","Metaverse player Animoca Brands releases unaudited numbers",2021-12-09 00:01:58
"256","couriermail","Barnaby Joyce tests positive for Covid in US",2021-12-09 00:01:58
"257","westaustralian","Toddler dies after circumcision gone wrong in Perth suburbs",2021-12-09 00:01:58
"258","advertiser","Barnaby Joyce tests positive for Covid in US",2021-12-09 00:01:58
"259","globeandmail"," November<U+2019>s big job boom and what it means for Canada<U+2019>s economy  Podcast  ",2021-12-09 00:01:58
"260","thestar","Today<U+2019>s coronavirus news: Ontario is reporting more than 1K new COVID-19 cases; Ford defends current approach amid calls for more rapid test access",2021-12-09 00:01:58
"261","nationalpost","Canada joins U.S., U.K., in diplomatic boycott of Beijing Olympics",2021-12-09 00:01:58
"262","torontosun","BONOKOSKI: A legislative <U+2018>here<U+2019>s your hat, what<U+2019>s your hurry?<U+2019>",2021-12-09 00:01:58
"263","vancouversun","Canada joins U.S., U.K., in diplomatic boycott of Beijing Olympics",2021-12-09 00:01:58
"264","montrealgazette","St-L<U+00E9>onard church ordered to follow COVID-19 rules",2021-12-09 00:01:58
"265","nzherald","'Unlawful and out of step': Big blow for Government's fair pay plans",2021-12-09 00:01:58
"266","waikato","
    
        Thames-Coromandel mayor may have to work from home
    
",2021-12-09 00:01:58
"267","businessreview","
          
Distributable biomethane gets a step closer
        ",2021-12-09 00:01:58
"268","gisborneherald"," Vaccine Pass protest: <U+2018>segregation, discrimination<U+2019>",2021-12-09 00:01:58
"269","dominionpost","
    
        Sidi Rezegh: A bloody battle that caused a stink
    
",2021-12-09 00:01:58
"270","thepress","
    
        Buyers snapping up sections as development boom hits Mid-Canterbury town
    
",2021-12-09 00:01:58
"271","guardian","Actor says Sun used <U+2018>illegal means<U+2019> to find out pregnancy",2021-12-09 00:01:58
"272","times","A Christmas party probe? It<U+2019>s part pantomime, part Pink Panther",2021-12-09 00:01:58
"273","dailymail","Find the video mole! As crisis over Tory Christmas party deepens, fingers are pointed at PR firm that filmed damning footage... and even No10 insiders sent it on email<U+00A0>",2021-12-09 00:01:58
