"","name","value","time"
"222","tampabay","UF free speech controversy becomes an issue in Florida governor<U+2019>s race",2021-12-09 08:01:21
"223","heraldsun","Freight worker linked to world<U+2019>s most wanted charged in ANOM 2",2021-12-09 08:01:21
"224","dailytelegraph","Wild new beauty trend taking Sydney by storm",2021-12-09 08:01:21
"225","financialreview","Why low interest rates are not sparking investment",2021-12-09 08:01:21
"226","couriermail","Staff stood down as construction firm collapses owing $3m",2021-12-09 08:01:21
"227","westaustralian"," liveInferno margins expand as Margaret River braces for crisis",2021-12-09 08:01:21
"228","advertiser","How a junior football program became a talent factory",2021-12-09 08:01:21
"229","globeandmail"," Boosters, breakthroughs and another COVID-19 winter  Podcast  ",2021-12-09 08:01:21
"230","thestar","Ontario<U+2019>s new online gambling market delayed until mid-February, sources tell the Star",2021-12-09 08:01:21
"231","nationalpost","Conservatives reject Liberals' compromise deal on Winnipeg lab documents over firing of scientists",2021-12-09 08:01:21
"232","torontosun","Woman's body pulled from stranded car in Niagara River",2021-12-09 08:01:21
"233","vancouversun","'The Barge' takes on a second life as a public art installation on social media",2021-12-09 08:01:21
"234","montrealgazette","Gasp<U+00E9>sie region has 273 sites at risk from climate change",2021-12-09 08:01:21
"235","nzherald","PM shuts down Facebook commenter during live video",2021-12-09 08:01:21
"236","waikato","
    
        One dead after car goes into water in Tauranga
    
",2021-12-09 08:01:21
"237","businessreview","
          
Bogoievski backs latest NexDo capital raise
        ",2021-12-09 08:01:21
"238","gisborneherald"," Vaccine Pass protest: <U+2018>segregation, discrimination<U+2019>",2021-12-09 08:01:21
"239","dominionpost","
    
        Sticky tape, plastic wrap and string: Hospital ED 'on verge of disaster'
    
",2021-12-09 08:01:21
"240","thepress","
    
        DOC extends Robinson helicopter ban over safety concerns
    
",2021-12-09 08:01:21
"241","guardian","Jimmy Lai among three democracy activists convicted over Tiananmen vigil",2021-12-09 08:01:21
"242","times","Tycoon <U+2018>will force our son, 14, to have sex with prostitute<U+2019>",2021-12-09 08:01:21
"243","dailymail","SARAH VINE: Why is it always the woman who carries the can?<U+00A0>Allegra Stratton is the only one who has had the balls to take responsibility for this mess",2021-12-09 08:01:21
"244","independent","Wreckage of jet that plunged from HMS Queen Elizabeth is recovered from sea",2021-12-09 08:01:21
"245","mirror","Nick Cannon thanks fans for support after tragic death of his five-month-old son",2021-12-09 08:01:21
"246","telegraph","

Camilla Tominey
Boris Johnson deploys his favourite <U+2018>dead cat<U+2019> strategy, but he is perilously close to the last of his nine lives

",2021-12-09 08:01:21
"247","nytimes","NATO<U+2019>s Long Dilemma Over Ukraine: Ally, Member or Partner?",2021-12-09 08:01:21
"248","wsj","Photos Emerge at Trial of Maxwell With Epstein1 min read",2021-12-09 08:01:21
"249","usatoday","Father and son arrested on suspicion of starting massive Caldor Fire",2021-12-09 08:01:21
"250","washingtonpost","In need of a baby boom, China clamps down on vasectomies",2021-12-09 08:01:21
"251","latimes","L.A. D.A. Gasc<U+00F3>n touts accomplishments, spars with critics on crime ",2021-12-09 08:01:21
"252","tampabay","The giving never stops for Bucs<U+2019> Mike Evans",2021-12-09 08:01:21
"253","heraldsun","Tributes for <U+2018>cheerful boy<U+2019> in wake of drowning",2021-12-09 08:01:21
"254","dailytelegraph","<U+2018>Pizza man<U+2019> involved in brutal kidnapping spared jail",2021-12-09 08:01:21
"255","financialreview","<U+2018>Trust us<U+2019>: Government seeks US nod for Aussie firms to work on subs",2021-12-09 08:01:21
"256","couriermail","The fries were spot on but that<U+2019>s as good as it gets at new Brisbane eatery",2021-12-09 08:01:21
"257","westaustralian","<U+2018>Like a nuclear bomb<U+2019>: Fire comes within metres of winery",2021-12-09 08:01:21
"258","advertiser","Head erupts as Aussies demolish broken England",2021-12-09 08:01:21
"259","globeandmail"," November<U+2019>s big job boom and what it means for Canada<U+2019>s economy  Podcast  ",2021-12-09 08:01:21
"260","thestar","MPPs seek warrant for financial documents from beleaguered Laurentian University",2021-12-09 08:01:21
"261","nationalpost","Hopes for Canada's promised return to peacekeeping dashed as Liberals pledge money, not troops",2021-12-09 08:01:21
"262","torontosun","GOLDSTEIN: A common sense approach to climate change from Ontario's budget watchdog",2021-12-09 08:01:21
"263","vancouversun","<U+2018>Facial mismatch<U+2019>: U.S. Customs stops unvaccinated woman at Canadian border with sister<U+2019>s passport",2021-12-09 08:01:21
"264","montrealgazette","Witness in Chez Cora kidnapping trial says the accused was 'a mentor' to him",2021-12-09 08:01:21
"265","nzherald","Damien Venuto: Three media storylines to follow in 2022",2021-12-09 08:01:21
"266","waikato","
    
        Animal welfare group refuses to hand dogs back to breeder
    
",2021-12-09 08:01:21
"267","businessreview","
          
Distribution of Ross Asset Management-ANZ settlement challenged
        ",2021-12-09 08:01:21
"268","gisborneherald","Gisborne airport's new terminal recognised in Architecture Awards",2021-12-09 08:01:21
"269","dominionpost","
    
        Wellington Phoenix men to sign Mexican Gael Sandoval on loan, coach confirms
    
",2021-12-09 08:01:21
"270","thepress","
    
        Convicted killer's damages claim over access to Quran rejected
    
",2021-12-09 08:01:21
"271","guardian","Robbie Shakespeare dies at age 68",2021-12-09 08:01:21
"272","times","Maxwell <U+2018>flew around world with girls abused by Epstein<U+2019>",2021-12-09 08:01:21
"273","dailymail","'We'll launch an inquiry - not that it will do anything!' I'm A Celeb hosts Ant McPartlin and Declan Donnelly double down on mocking Boris following Christmas party revelation",2021-12-09 08:01:21
"274","independent","Who is the latest to leave I<U+2019>m a Celebrity?",2021-12-09 08:01:21
"275","mirror","You have a chance to win <U+00A3>25k every 3 minutes - find out how",2021-12-09 08:01:21
"276","telegraph","

Telegraph View
End this dismal cycle of restrictions

",2021-12-09 08:01:21
"277","nytimes","The U.S.<U+2019>s threat to impose harsh new sanctions on Russia if it were to invade Ukraine is a tactic with a mixed record.",2021-12-09 08:01:21
"278","wsj","California May Pay Expenses for Women Seeking Abortions From Other States2 min read",2021-12-09 08:01:21
"279","usatoday","Most pediatric mumps cases occur in vaccinated kids. Why experts aren't worried.",2021-12-09 08:01:21
