"","name","value","time"
"56","waikato","
    
        One dead after car goes into water in Tauranga
    
",2021-12-08 20:01:21
"57","businessreview","
          
National<U+2019>s new finance spokesperson on kickstarting productivity growth
        ",2021-12-08 20:01:21
"58","gisborneherald","Poverty Bay Cricket Association draw",2021-12-08 20:01:21
"59","dominionpost","
    
    
        
",2021-12-08 20:01:21
"60","thepress","
    
        Replacing Ashburton bridge or building new one 'critical' to dealing with extreme weather
    
",2021-12-08 20:01:21
"61","guardian","Russia expects urgent talks with US after Biden-Putin summit",2021-12-08 20:01:21
"62","times","Sweet!",2021-12-08 20:01:21
"63","dailymail","-2<U+00B0>C",2021-12-08 20:01:21
"64","independent","Johnson<U+2019>s apology: sorry, not sorry, nothing to do with me",2021-12-08 20:01:21
"65","mirror","Gary Neville calls on ""worst kind of leader"" Boris Johnson to resign as Prime Minister",2021-12-08 20:01:21
"66","telegraph","
WATCH: TONIGHT'S TV
",2021-12-08 20:01:21
"67","nytimes","Britain announced major new restrictions, urging people to work from home and introducing a vaccine passport.",2021-12-08 20:01:21
"68","wsj","Instagram Executive Faces Senate Hearing on Safety",2021-12-08 20:01:21
"69","usatoday","Do you have symptoms of the flu or COVID-19? Here's how to tell the difference.",2021-12-08 20:01:21
"70","washingtonpost","Pfizer-BioNTech booster shot could prove pivotal in helping control omicron, companies<U+2019> research shows",2021-12-08 20:01:21
"71","latimes","Scott Peterson to be re-sentenced in the 2002 murder of his wife, Laci",2021-12-08 20:01:21
"72","tampabay","Tampa ranks 10th on list of hot real estate markets in U.S.",2021-12-08 20:01:21
"73","heraldsun","Nominate for Vic<U+2019>s best Christmas lights",2021-12-08 20:01:21
"74","dailytelegraph","Cricket tipping: Win a share of $10,000",2021-12-08 20:01:21
"75","financialreview","Payments system shake-up can<U+2019>t be tech xenophobic",2021-12-08 20:01:21
"76","couriermail","Hannah<U+2019>s final words revealed",2021-12-08 20:01:21
"77","westaustralian"," opinionNo room for complacency in fire season",2021-12-08 20:01:21
"78","advertiser","Adelaide<U+2019>s most damaging bowlers",2021-12-08 20:01:21
"79","globeandmail"," Biden<U+2019>s Summit for Democracy heightens global political divisions before it even begins  Subscriber content  ",2021-12-08 20:01:21
"80","thestar","What is team-based nursing? A breakdown of the new staffing model thousands of nurses are opposing at Southlake",2021-12-08 20:01:21
"81","nationalpost","Saudi Arabian beauty pageant disqualifies camels cosmetically enhanced with botox",2021-12-08 20:01:21
"82","torontosun","Two years into this pandemic, the world is dangerously unprepared for the next one, report says",2021-12-08 20:01:21
"83","vancouversun","B.C. highway travel restrictions challenge family connections for the holidays",2021-12-08 20:01:21
"84","montrealgazette","Opposition parties team up to push for full inquiry on CHSLDs",2021-12-08 20:01:21
"85","nzherald","Top Kiwi stuntman kicks down MIQ barrier with help from richlister",2021-12-08 20:01:21
"86","waikato","
    
        Out with a gun, off with the cuffs - brazen gunman busts woman out of custody
    
",2021-12-08 20:01:21
"87","businessreview","
          
Finance role a bridge over National<U+2019>s troubled waters
        ",2021-12-08 20:01:21
"88","gisborneherald","
                        Abbreviated scoreboards and standings from local competitions",2021-12-08 20:01:21
"89","dominionpost","
    
        Sidi Rezegh: A bloody battle that caused a stink
    
",2021-12-08 20:01:21
"90","thepress","
    
        Fire crews battle suspicious fire at Christchurch flats
    
",2021-12-08 20:01:21
"91","guardian","PM apologises for staying out clubbing despite Covid exposure",2021-12-08 20:01:21
"92","times","Christian Horner",2021-12-08 20:01:21
"93","dailymail","Boris pushes button on Plan B: PM orders return to WFH, more masks and Covid passports with fears Omicron could soon spark 1,000 hospital admissions a DAY - but he gets brutal grilling over No10's 'illegal' Christmas party",2021-12-08 20:01:21
"94","independent","PM brings back working from home and announces Covid passports as omicron cases surge <U+2018>to 10,000<U+2019>",2021-12-08 20:01:21
"95","mirror","Plan B Covid rules finally brought in including working from home - latest reaction",2021-12-08 20:01:21
"96","telegraph","






Live


Covid Plan B
Working from home reintroduced and mask rules extended to fight spread of Omicron - Watch live

",2021-12-08 20:01:21
"97","nytimes","Business updates: A high number of Americans quit jobs in October, a sign of economic momentum despite the pandemic.",2021-12-08 20:01:21
"98","wsj","Crypto CEOs Testify Before Lawmakers Mulling Greater Regulation of Market",2021-12-08 20:01:21
"99","usatoday","Use of abortion pills could increase as abortion restrictions tighten",2021-12-08 20:01:21
"100","washingtonpost","Preliminary data suggest omicron is more transmissible, causes milder disease than delta",2021-12-08 20:01:21
"101","latimes","Oakland City Council backtracks, voting to add police as it grapples with rise in homicides",2021-12-08 20:01:21
"102","tampabay","At St. Petersburg Wish Tree, Dali Museum visitors left dreams. Now they<U+2019>re in a book.",2021-12-08 20:01:21
"103","heraldsun","Dan accused of secretly controlling key party decisions",2021-12-08 20:01:21
"104","dailytelegraph","AN0M: 160 lawyers, bikies, insiders next on hit list",2021-12-08 20:01:21
"105","financialreview","Red flags as crypto goes mainstream",2021-12-08 20:01:21
"106","couriermail","<U+2018>No plans to return to closed borders<U+2019> declares new CHO",2021-12-08 20:01:21
"107","westaustralian"," opinionDo we want more messing around on the river in Perth?",2021-12-08 20:01:21
"108","advertiser","AN0M: 160 lawyers, bikies, insiders next on hit list",2021-12-08 20:01:21
"109","globeandmail"," Ahead of a U.S. summit, China tries to move the goalposts on the meaning of <U+2018>democracy<U+2019> ",2021-12-08 20:01:21
"110","thestar","COVID-19 outbreaks in elementary schools hit record high. Why <U+2018>we need to pull out all the stops<U+2019> to protect in-person learning",2021-12-08 20:01:21
"111","nationalpost","Car thieves have a new way to track your car and steal it from your driveway",2021-12-08 20:01:21
"112","torontosun","Ontario reports 1,009 new COVID-19 cases, eight deaths",2021-12-08 20:01:21
"113","vancouversun","Canada joins U.S., U.K., in diplomatic boycott of Beijing Olympics",2021-12-08 20:01:21
"114","montrealgazette","Four Montrealers follow quest to create 'ultimate boxer brief'",2021-12-08 20:01:21
"115","nzherald","'Break them, punish them': Leaked emails from CEO who fired 900 on Zoom",2021-12-08 20:01:21
"116","waikato","
    
        Vaccine pass for Matamata-Piako council meetings
    
",2021-12-08 20:01:21
"117","businessreview","
          
Big shoes to fill: new NZ boss for DLA
        ",2021-12-08 20:01:21
"118","gisborneherald"," 18-hole thriller for Gisborne's Tessa McDonald at women's national interprovincial",2021-12-08 20:01:21
"119","dominionpost","
    
        Luxon's baby steps steady enough, but next milestones crucial
    
",2021-12-08 20:01:21
"120","thepress","
    
        Tractor driver suffers 'traumatic' injuries after being hit by train
    
",2021-12-08 20:01:21
"121","guardian","Poll shows Anglo-French antipathy on rise amid post-Brexit bickering",2021-12-08 20:01:21
"122","times","Time for plan B: Masks, vaccine passports and a return to remote working",2021-12-08 20:01:21
"123","dailymail","Allegra Stratton QUITS: Tearful spokeswoman says she is 'profoundly' sorry for footage showing her giggling about 'illegal' festive gathering - with Boris Johnson calling it a 'sad day' that his 'outstanding' colleague has gone<U+00A0>",2021-12-08 20:01:21
"124","independent","<U+2018>I<U+2019>m truly sorry<U+2019>: Allegra Stratton in tears as she quits after leak of No 10 Christmas party video",2021-12-08 20:01:21
"125","mirror","Boris Johnson's adviser Allegra Stratton in TEARS as she quits over video of her laughing about No.10 Christmas party",2021-12-08 20:01:21
"126","telegraph","

What Covid Plan B could mean for you - and when the measures may begin

",2021-12-08 20:01:21
"127","nytimes","Some Jan. 6 Rioters May Use Police Brutality as a Defense",2021-12-08 20:01:21
"128","wsj","Why Washington Won<U+2019>t Fix Student Debt Plans That Overload Families",2021-12-08 20:01:21
"129","usatoday","Man charged after setting Christmas tree on fire outside Fox News building",2021-12-08 20:01:21
"130","washingtonpost","Jan. 6 panel to move to hold former Trump chief of staff Mark Meadows in criminal contempt",2021-12-08 20:01:21
"131","latimes","Lopez: Desalination plant company not shy about asking for government handouts",2021-12-08 20:01:21
"132","tampabay","Philanthropist, Publix heiress Carol Jenkins Barnett dies at 65",2021-12-08 20:01:21
"133","heraldsun","Big sign Hird is ready to return to footy",2021-12-08 20:01:21
"134","dailytelegraph","How criminal underworld got AN0M phones in 4 easy steps",2021-12-08 20:01:21
"135","financialreview","UK expects omicron to surge past delta within weeks",2021-12-08 20:01:21
"136","couriermail","Frustrated doctors fear capacity crisis as borders reopen",2021-12-08 20:01:21
"137","westaustralian","Hits & Misses: Scorchers win after Kelly and Kurtis show",2021-12-08 20:01:21
"138","advertiser","How criminal underworld got AN0M phones in 4 easy steps",2021-12-08 20:01:21
"139","globeandmail"," Summit for Democracy creates an opportunity to rethink our current political path ",2021-12-08 20:01:21
"140","thestar","Doug Ford<U+2019>s housing affordability task force is already facing scrutiny. Here<U+2019>s a look at the nine panellists",2021-12-08 20:01:21
"141","nationalpost","Canada joins U.S., U.K., in diplomatic boycott of Beijing Olympics",2021-12-08 20:01:21
"142","torontosun","BioNTech, Pfizer say vaccine neutralizes Omicron with three shots",2021-12-08 20:01:21
"143","vancouversun","'Family men' sentenced in connection with 'hapless' kidnapping of B.C. man",2021-12-08 20:01:21
"144","montrealgazette","Montreal public health orders St-L<U+00E9>onard church to follow COVID-19 rules",2021-12-08 20:01:21
"145","nzherald","Question of timing: Why Luxon could succeed where others have stumbled",2021-12-08 20:01:21
"146","waikato","
    
        Rebel Sports in Hamilton latest Covid-19 location of interest
    
",2021-12-08 20:01:21
"147","businessreview","
          
Business NZ rejects govt offer to play role in Fair Pay Agreements
        ",2021-12-08 20:01:21
"148","gisborneherald","
                        Reedy, Jennings win matches",2021-12-08 20:01:21
"149","dominionpost","
    
        Work set to begin on Masterton mountain bike park
    
",2021-12-08 20:01:21
"150","thepress","
    
        Luxon's baby steps steady enough, but next milestones crucial
    
",2021-12-08 20:01:21
"151","guardian","Defence chief among 13 killed in helicopter crash",2021-12-08 20:01:21
"152","times","PM faces mounting Tory anger over lockdown breach",2021-12-08 20:01:21
"153","dailymail","UK's Omicron wave doubling every two to three days: Overall cases jump 6% to breach 50,000 for the FOURTH time in a week - as hospitalisations rise by just 3% and deaths drop slightly",2021-12-08 20:01:21
"154","independent","Pfizer booster jab protects against omicron, early tests find",2021-12-08 20:01:21
"155","mirror","Ghislaine Maxwell and Epstein seen relaxing inside Queen's log cabin at Balmoral",2021-12-08 20:01:21
"156","telegraph","

Camilla Tominey
Boris Johnson deploys his favourite <U+2018>dead cat<U+2019> strategy, but he is perilously close to the last of his nine lives

",2021-12-08 20:01:21
"157","nytimes","A key organizer of a Jan. 6 rally in Washington will tell a House panel that he played no role in the violence.",2021-12-08 20:01:21
"158","wsj","Holmes Says She Never Tried to Mislead Investors",2021-12-08 20:01:21
"159","usatoday","House Jan. 6 panel to pursue contempt citation against Mark Meadows",2021-12-08 20:01:21
"160","washingtonpost","One woman<U+2019>s resolve to heal from cancer and outlast the pandemic",2021-12-08 20:01:21
"161","latimes","Torrance police officers<U+2019> racist texts could jeopardize many cases",2021-12-08 20:01:21
"162","tampabay","Pinellas puts pause on new retail sales of cats and dogs",2021-12-08 20:01:21
"163","heraldsun","AN0M: 160 lawyers, bikies, insiders next on hit list",2021-12-08 20:01:21
"164","dailytelegraph","New stadium another reason for Penrith to celebrate",2021-12-08 20:01:21
"165","financialreview","Johnson<U+2019>s battle with omicron blown off course by lockdown-party saga",2021-12-08 20:01:21
"166","couriermail","<U+2018>Fix this please<U+2019>: Chilling last words before gunman shot dead",2021-12-08 20:01:21
"167","westaustralian","Mining giant outlines decarbonisation plans",2021-12-08 20:01:21
"168","advertiser","World<U+2019>s largest hydrogen plant slated for Port Pirie",2021-12-08 20:01:21
"169","globeandmail"," Activists in Ukraine scour the internet to track Russian President Vladimir Putin<U+2019>s military manoeuvres  Subscriber content  ",2021-12-08 20:01:21
"170","thestar","More than half of young potential buyers in Toronto have given up on ever owning a home, survey finds",2021-12-08 20:01:21
"171","nationalpost","John Robson: There is value in a diplomatic boycott of the Olympics",2021-12-08 20:01:21
"172","torontosun","Olaf Scholz takes over as German chancellor, ending Angela Merkel era",2021-12-08 20:01:21
"173","vancouversun","Got a Canucks question? Join Patrick Johnston and Paul Chapman live at 12:30 p.m.",2021-12-08 20:01:21
"174","montrealgazette","Juhl: 'Miss, can you print this?' and other high-school library distractions",2021-12-08 20:01:21
"175","nzherald","'Industrial scale': Key player in $4.2m cannabis growing syndicate jailed",2021-12-08 20:01:21
"176","waikato","
    
        Thames-Coromandel mayor may have to work from home
    
",2021-12-08 20:01:21
"177","businessreview","
          
Bogoievski backs latest NexDo capital raise
        ",2021-12-08 20:01:21
"178","gisborneherald"," Members for life",2021-12-08 20:01:21
"179","dominionpost","
    
        Sound the alarm: NZ's most annoying t<U+016B>i is back
    
",2021-12-08 20:01:21
"180","thepress","
    
        Russian hiker fell to his death while climbing alone, in the dark and without a map
    
",2021-12-08 20:01:21
"181","guardian","Doubts cast on UK claims about letter clearing dog airlift",2021-12-08 20:01:21
"182","times","No 10 aide quits over Christmas party video",2021-12-08 20:01:21
"183","dailymail","Professor Neil Ferguson warns a full lockdown might be needed to stop Omicron overwhelming NHS as he says super-variant may have been seeded at COP26 summit in Glasgow<U+00A0>",2021-12-08 20:01:21
"184","independent","Golfer Thorbjorn Olesen cleared of sexual assault on British Airways flight",2021-12-08 20:01:21
"185","mirror","Should Boris Johnson resign over the Christmas party scandal? Let us know what you think",2021-12-08 20:01:21
"186","telegraph","

The Christmas lockdown will become an annual tradition

",2021-12-08 20:01:21
"187","nytimes","China Silenced Peng Shuai in Minutes, Then Spent Weeks on Damage Control",2021-12-08 20:01:21
"188","wsj","GameStop<U+2019>s Stock Price Holds Steady<U+2014>For Meme Stock",2021-12-08 20:01:21
"189","usatoday","Pre-teen suicide is rising. The pandemic could make it worse",2021-12-08 20:01:21
"190","washingtonpost","4.2 million Americans quit jobs in October as workers continue to search for better opportunities",2021-12-08 20:01:21
"191","latimes","Pfizer says its booster offers protection against Omicron",2021-12-08 20:01:21
"192","tampabay","Hillsborough County expands health care for needy",2021-12-08 20:01:21
"193","heraldsun","Vaccine experts didn<U+2019>t back jab mandate",2021-12-08 20:01:21
"194","dailytelegraph","Cummins chops up 126 years of history at Gabbatoir",2021-12-08 20:01:21
"195","financialreview","Douglasses confirm separation, don<U+2019>t intend to sell Magellan shares",2021-12-08 20:01:21
"196","couriermail","Queensland Rail CEO Nick Easy quits",2021-12-08 20:01:21
"197","westaustralian","The West AustralianexclusiveFeds tell Perrottet to <U+2018>move on<U+2019> over WA GST whinge",2021-12-08 20:01:21
"198","advertiser","Rapid Covid tests approved <U+2013> for health staff only",2021-12-08 20:01:21
"199","globeandmail"," Why are tensions building at the Russia-Ukraine border? ",2021-12-08 20:01:21
"200","thestar","Newcomers to Canada are seeing higher wages. Here<U+2019>s how much higher <U+2014> and why",2021-12-08 20:01:21
"201","nationalpost","Terry Glavin: Dominic Barton's main role in bringing the Michaels home was as a flight attendant",2021-12-08 20:01:21
"202","torontosun","WARMINGTON: COVID cases spread like wildfire in Toronto Fire station",2021-12-08 20:01:21
"203","vancouversun","Dan Fumano: Vancouver council boosts spending, pushes property tax hike above five per cent",2021-12-08 20:01:21
"204","montrealgazette","Lawyer contests evaluation of man charged with attempted murder of cop",2021-12-08 20:01:21
"205","nzherald","Auckland company raises $30m in fight against shoplifters' high-tech tricks",2021-12-08 20:01:21
"206","waikato","
    
        $60,000 fine for polluting Whangamat<U+0101> Harbour
    
",2021-12-08 20:01:21
"207","businessreview","
          
Distributable biomethane gets a step closer
        ",2021-12-08 20:01:21
"208","gisborneherald"," School's out",2021-12-08 20:01:21
"209","dominionpost","
    
        No charges over Ruby Princess Covid cases
    
",2021-12-08 20:01:21
"210","thepress","
    
        Call it rain water, not stormwater, ecological group urges
    
",2021-12-08 20:01:21
"211","guardian","Presidential candidate<U+2019>s father was member of Nazi party",2021-12-08 20:01:21
"212","times","Intimate photos of Maxwell and Epstein at Balmoral",2021-12-08 20:01:21
"213","dailymail","Will Plan B be enough to save Xmas? Experts warn tougher curbs such as a crackdown on indoor mixing may be needed to contain Omicron",2021-12-08 20:01:21
"214","independent","Crucifixion was practised in Roman Britain, evidence reveals",2021-12-08 20:01:21
"215","mirror","BREAKING: UK rolling out first pill that can be taken at home to tackle Covid symptoms",2021-12-08 20:01:21
"216","telegraph","

Boris Johnson issues new 'work from home' guidance: what are your rights?

",2021-12-08 20:01:21
"217","nytimes","Britain said it would not send top officials to the Olympics in China, joining the U.S. in a show of discontent over rights abuses.",2021-12-08 20:01:21
"218","wsj","Biden Rules Out Unilateral Force if Russia Invades Ukraine3 min read",2021-12-08 20:01:21
"219","usatoday","Is math racist? How subject<U+2019>s teaching could drastically change",2021-12-08 20:01:21
"220","washingtonpost","Opening statements begin in trial of former police officer who fatally shot Daunte Wright",2021-12-08 20:01:21
"221","latimes","California considers $500 fines for water wasters as drought worsens, conservation lags",2021-12-08 20:01:21
"222","tampabay","Seminole City Council votes <U+2018>no<U+2019> to affordable housing for veterans",2021-12-08 20:01:21
"223","heraldsun","Revealed: The venue in box seat for fifth Ashes Test",2021-12-08 20:01:21
"224","dailytelegraph","Warnings over use of rapid Covid tests",2021-12-08 20:01:21
"225","financialreview","Richard Murray finds Solomon Lew a kindred spirit",2021-12-08 20:01:21
"226","couriermail","Woman dies in floodwaters in Brisbane<U+2019>s west",2021-12-08 20:01:21
"227","westaustralian","Toddler dies after circumcision gone wrong in Perth suburbs",2021-12-08 20:01:21
"228","advertiser","KI ferry services to double, and residents to pay much less",2021-12-08 20:01:21
"229","globeandmail"," Boosters, breakthroughs and another COVID-19 winter  Podcast  ",2021-12-08 20:01:21
"230","thestar","Own a Toyota or Honda? New insurance data shows soaring theft rates",2021-12-08 20:01:21
"231","nationalpost","Defibrillator rushed to cockpit as medical emergency forces WestJet flight back to Calgary",2021-12-08 20:01:21
"232","torontosun","Khloe Kardashian fumes over Tristan Thompson's cheating, love child",2021-12-08 20:01:21
"233","vancouversun","Peter McKnight: Spread of Omicron variant shows no one will be protected unless everyone is",2021-12-08 20:01:21
"234","montrealgazette","Christmas Fund: Woman spirals into depression after losing unborn child",2021-12-08 20:01:21
"235","nzherald","Air NZ plane stranded on tarmac for 30 minutes as pair refuse to wear masks",2021-12-08 20:01:21
"236","waikato","
    
        Dog found after disappearing from vet clinic
    
",2021-12-08 20:01:21
"237","businessreview","
          
Scales and NZ King Salmon update earnings guidance
        ",2021-12-08 20:01:21
"238","gisborneherald","R&V Postponed",2021-12-08 20:01:21
"239","dominionpost","
    
        NZ faces increasing security threats, how will it respond?
    
",2021-12-08 20:01:21
"240","thepress","
    
        Canterbury trust creates 'legacy sites'<U+009D> to restore biodiversity through planting
    
",2021-12-08 20:01:21
"241","guardian","Ryder Cup winner Thorbj<U+00F8>rn Olesen cleared of sexually assaulting woman on flight",2021-12-08 20:01:21
"242","times","What is plan B and what new rules can we expect?",2021-12-08 20:01:21
"243","dailymail","Professor Chris Whitty warns UK's Covid hospital admissions will rise rapidly before Christmas after SAGE warning that Omicron will push admissions to 1,000 a day by New Year",2021-12-08 20:01:21
"244","independent","Oslo considers new Trafalgar Square Christmas tree after criticism of its shape",2021-12-08 20:01:21
"245","mirror","Fearne Cotton left heartbroken after cat Lula, her 'best friend of 20 years', dies",2021-12-08 20:01:21
"246","telegraph","

Analysis
Booster programme was designed to avoid the threat of Plan B - but <U+2018>the steroids<U+2019> didn<U+2019>t kick in

",2021-12-08 20:01:21
"247","nytimes","Merkel Departs, Opening a New Chapter for Germany and Europe",2021-12-08 20:01:21
"248","wsj","Starbucks Union Battle to Be Decided by Baristas in Labor-Friendly Buffalo, N.Y.5 min read",2021-12-08 20:01:21
"249","usatoday","Where did the omicron variant come from? Scientists suggest it evolved in one person.",2021-12-08 20:01:21
"250","washingtonpost","Selected writings of Fred Hiatt, 1996-2021",2021-12-08 20:01:21
"251","latimes","Car crash deaths have surged during COVID-19 pandemic. Here<U+2019>s why",2021-12-08 20:01:21
"252","tampabay","Early Christmas gift? Bucs can wrap up NFC South on Sunday",2021-12-08 20:01:21
"253","heraldsun","New chance for first home buyers",2021-12-08 20:01:21
"254","dailytelegraph","Criminals, foreign countries engaging in cyberattacks: PM",2021-12-08 20:01:21
"255","financialreview","GPT bets big on Parramatta with new $1.6b twin-tower project",2021-12-08 20:01:21
"256","couriermail","Fugitive Peter Foster hid in palatial six-bedroom property",2021-12-08 20:01:21
"257","westaustralian","The West AustralianexclusiveGrinch puts end to Christmas gifts for swimming teachers",2021-12-08 20:01:21
"258","advertiser","Two properties up in flames at Warradale",2021-12-08 20:01:21
"259","globeandmail"," November<U+2019>s big job boom and what it means for Canada<U+2019>s economy  Podcast  ",2021-12-08 20:01:21
"260","thestar","Today<U+2019>s coronavirus news: Ontario is reporting 1,009 new COVID-19 cases, 8 deaths; Pfizer says third dose neutralizes Omicron variant",2021-12-08 20:01:21
"261","nationalpost","Sabrina Maddeaux: No excuse for Canada<U+2019>s HIV epidemic other than 'loser' Liberals' lack of will",2021-12-08 20:01:21
"262","torontosun","Bank of Canada keeps rate unchanged, warns of elevated inflation",2021-12-08 20:01:21
"263","vancouversun","'Just awful': A family returns to the devastated Sumas Prairie",2021-12-08 20:01:21
"264","montrealgazette","CSN-affiliated daycare workers to see contract proposal Wednesday afternoon",2021-12-08 20:01:21
"265","nzherald","'Unlawful and out of step': Big blow for Government's fair pay plans",2021-12-08 20:01:21
"266","waikato","
    
        Taken for a ride on commuter train funding?
    
",2021-12-08 20:01:21
"267","businessreview","
          
Court declines Kerr plea to adjourn summary judgment hearing
        ",2021-12-08 20:01:21
"268","gisborneherald"," Vaccine Pass protest: <U+2018>segregation, discrimination<U+2019>",2021-12-08 20:01:21
"269","dominionpost","
    
        Sour experience turns sweet as thousands of dollars and a car donated to refugee family
    
",2021-12-08 20:01:21
"270","thepress","
    
        Staying safe with Santa during a Covid Christmas
    
",2021-12-08 20:01:21
"271","guardian","Village that dropped <U+2018>Kill Jews<U+2019> name hit by antisemitic graffiti attack",2021-12-08 20:01:21
"272","times","A Christmas party probe? It<U+2019>s part pantomime, part Pink Panther",2021-12-08 20:01:21
"273","dailymail","Pfizer study finds two jabs 'WON'T stop you getting infected with Omicron' but should still slash risk of serious illness - as drug giant says a booster may protect 'against disease of ANY severity'",2021-12-08 20:01:21
"274","independent","Victim <U+2018>too old<U+2019> for Epstein at 18, court told",2021-12-08 20:01:21
"275","mirror","You have a chance to win <U+00A3>25k every 3 minutes - find out how",2021-12-08 20:01:21
"276","telegraph","

Travel latest
Legal action launched over 'false imprisonment' at quarantine hotels

",2021-12-08 20:01:21
"277","nytimes","See photos from Angela Merkel<U+2019>s tenure.",2021-12-08 20:01:21
"278","wsj","Giant Gap Persists Between Openings, Available Workers4 min read",2021-12-08 20:01:21
"279","usatoday","Most US mumps cases occur in the vaccinated. Experts aren't surprised.",2021-12-08 20:01:21
