"","name","value","time"
"25","nzherald","Live: 'Fraudulent' - anti-vax GP caught issuing fake exemption certificates",2021-12-08 19:20:08
"26","waikato","
    
        Rosey ending to gardens drama
    
",2021-12-08 19:20:08
"27","businessreview","
    
      Bogoievski backs latest NexDo capital raise
    
  ",2021-12-08 19:20:08
"28","gisborneherald","Eastland Port's electric water truck a New Zealand first",2021-12-08 19:20:08
"29","dominionpost","
    
        Sidi Rezegh: A bloody battle that caused a stink
    
",2021-12-08 19:20:08
"30","thepress","
    
        Replacing Ashburton bridge or building new one 'critical' to dealing with extreme weather
    
",2021-12-08 19:20:08
"31","guardian","Russia expects urgent talks with US after Biden-Putin summit",2021-12-08 19:20:08
"32","times","World at Five",2021-12-08 19:20:08
"33","dailymail","-1°C",2021-12-08 19:20:08
"34","independent","I gave birth alone while Downing Street partied",2021-12-08 19:20:08
"35","mirror","Should Boris Johnson resign over the Christmas party scandal? Let us know what you think",2021-12-08 19:20:08
"36","telegraph","
SIGN UP: FILM NEWSLETTER
",2021-12-08 19:20:08
"37","nytimes","Schools Are Going Online on Fridays. Parents Are Furious.",2021-12-08 19:20:08
"38","wsj","Beijing Reins In China’s Central Bank",2021-12-08 19:20:08
"39","usatoday","Scott Peterson faces new life sentence in wife's murder after years on death row",2021-12-08 19:20:08
"40","washingtonpost","Biden says ground troops ‘not on the table’ but Putin would face ‘severe’ sanctions for Ukraine invasion",2021-12-08 19:20:08
"41","latimes","‘Brazen assault in the middle of the day’ leaves a boy dead, a neighborhood shaken",2021-12-08 19:20:08
"42","tampabay","I-75 to close in southern Hillsborough for road work",2021-12-08 19:20:08
"43","heraldsun","Listen now: Browny’s Podcast",2021-12-08 19:20:08
"44","dailytelegraph","Our say: West’s stadium of dreams",2021-12-08 19:20:08
"45","financialreview","Payments reform explained: Protecting consumers, and banks too",2021-12-08 19:20:08
"46","couriermail","Tragic life before fatal shooting",2021-12-08 19:20:08
"47","westaustralian","The West AustralianexclusiveThe exclusive Perth council lagging behind in jab rates ",2021-12-08 19:20:08
"48","advertiser","Brightest stars of the night",2021-12-08 19:20:08
"49","globeandmail"," Why Canada and the EU should join the diplomatic boycott of the Beijing Winter Games ",2021-12-08 19:20:08
"50","thestar","What is team-based nursing? A breakdown of the new staffing model thousands of nurses are opposing at Southlake",2021-12-08 19:20:08
"51","nationalpost","Car thieves have a new way to track your car and steal it from your driveway",2021-12-08 19:20:08
"52","torontosun","Ontario reports 1,009 new COVID-19 cases, eight deaths",2021-12-08 19:20:08
"53","vancouversun","Tsawwassen teen found dead, girl has been missing for four days",2021-12-08 19:20:08
"54","montrealgazette","Legault insists another inquiry into CHSLD tragedy is not necessary",2021-12-08 19:20:08
"55","nzherald","Live: Third of Kiwi parents won't give kids Covid jab - a month from rollout",2021-12-08 19:20:08
"56","waikato","
    
        One dead after car goes into water in Tauranga
    
",2021-12-08 19:20:08
"57","businessreview","
          
NexDo planning second funding round for expansion
        ",2021-12-08 19:20:08
"58","gisborneherald","Poverty Bay Cricket Association draw",2021-12-08 19:20:08
"59","dominionpost","
    
    
        
",2021-12-08 19:20:08
"60","thepress","
    
        Fire crews battle suspicious fire at Christchurch flats
    
",2021-12-08 19:20:08
"61","guardian","PM apologises for staying out clubbing despite Covid exposure",2021-12-08 19:20:08
"62","times","Sweet!",2021-12-08 19:20:08
"63","dailymail","Covid chaos: Boris will hold 6pm press conference about 'Plan B' and Omicron as tearful Allegra Stratton QUITS over No10 Christmas party video saying she is 'profoundly' sorry for giggling about 'illegal' gathering",2021-12-08 19:20:08
"64","independent","Johnson’s apology: sorry, not sorry, nothing to do with me",2021-12-08 19:20:08
"65","mirror","Lorraine Kelly hit with 1300 Ofcom complaints as fans fume over Dr Hilary's vaccine claims",2021-12-08 19:20:08
"66","telegraph","
WATCH: TONIGHT'S TV
",2021-12-08 19:20:08
"67","nytimes","Business updates: A high number of Americans quit jobs in October, a sign of economic momentum despite the pandemic.",2021-12-08 19:20:08
"68","wsj","Instagram Executive Faces Senate Hearing on Safety",2021-12-08 19:20:08
"69","usatoday","Do you have symptoms of the flu or COVID-19? Here's how to tell the difference.",2021-12-08 19:20:08
"70","washingtonpost","Pfizer-BioNTech booster shot could prove pivotal in helping control omicron, companies’ research shows",2021-12-08 19:20:08
"71","latimes","Scott Peterson to be re-sentenced in the 2002 murder of his wife, Laci",2021-12-08 19:20:08
"72","tampabay","Tampa ranks 10th on list of hot real estate markets in U.S.",2021-12-08 19:20:08
"73","heraldsun","Nominate for Vic’s best Christmas lights",2021-12-08 19:20:08
"74","dailytelegraph","Cricket tipping: Win a share of $10,000",2021-12-08 19:20:08
"75","financialreview","Payments system shake-up can’t be tech xenophobic",2021-12-08 19:20:08
"76","couriermail","Hannah’s final words revealed",2021-12-08 19:20:08
"77","westaustralian"," opinionNo room for complacency in fire season",2021-12-08 19:20:08
"78","advertiser","Adelaide’s most damaging bowlers",2021-12-08 19:20:08
"79","globeandmail"," Activists in Ukraine scour the internet to track Russian President Vladimir Putin’s military manoeuvres  Subscriber content  ",2021-12-08 19:20:08
"80","thestar","COVID-19 outbreaks in elementary schools hit record high. Why ‘we need to pull out all the stops’ to protect in-person learning",2021-12-08 19:20:08
"81","nationalpost","Saudi Arabian beauty pageant disqualifies camels cosmetically enhanced with botox",2021-12-08 19:20:08
"82","torontosun","BioNTech, Pfizer say vaccine neutralizes Omicron with three shots",2021-12-08 19:20:08
"83","vancouversun","B.C. highway travel restrictions challenge family connections for the holidays",2021-12-08 19:20:08
"84","montrealgazette","Opposition parties team up to push for full inquiry on CHSLDs",2021-12-08 19:20:08
"85","nzherald","Top Kiwi stuntman kicks down MIQ barrier with help from richlister",2021-12-08 19:20:08
"86","waikato","
    
        Out with a gun, off with the cuffs - brazen gunman busts woman out of custody
    
",2021-12-08 19:20:08
"87","businessreview","
          
Bogoievski steps down as Morrison & Co CEO
        ",2021-12-08 19:20:08
"88","gisborneherald","
                        Abbreviated scoreboards and standings from local competitions",2021-12-08 19:20:08
"89","dominionpost","
    
        Luxon's baby steps steady enough, but next milestones crucial
    
",2021-12-08 19:20:08
"90","thepress","
    
        Tractor driver suffers 'traumatic' injuries after being hit by train
    
",2021-12-08 19:20:08
"91","guardian","Poll shows Anglo-French antipathy on rise amid post-Brexit bickering",2021-12-08 19:20:08
"92","times","Christian Horner",2021-12-08 19:20:08
"93","dailymail","UK's Omicron wave continues to grow as daily cases jump 6% to breach 50,000 for the FOURTH time in a week - as hospitalisations rise by just 3% and deaths drop slightly",2021-12-08 19:20:08
"94","independent","‘Plan B’ Covid restrictions to come into force in England, Boris Johnson announces",2021-12-08 19:20:08
"95","mirror","Gary Neville calls on ""worst kind of leader"" Boris Johnson to resign as Prime MinisterVIDEO",2021-12-08 19:20:08
"96","telegraph","






Live


Covid Plan B
Working from home reintroduced and mask rules extended to fight spread of Omicron - Watch live

",2021-12-08 19:20:08
"97","nytimes","A senior aide to Boris Johnson resigned after a video surfaced of staff members joking about Britain’s lockdown rules last year.",2021-12-08 19:20:08
"98","wsj","Crypto CEOs Testify Before Lawmakers Mulling Greater Regulation of Market",2021-12-08 19:20:08
"99","usatoday","Use of abortion pills could increase as abortion restrictions tighten",2021-12-08 19:20:08
"100","washingtonpost","Preliminary data suggest omicron is more transmissible, causes milder disease than delta",2021-12-08 19:20:08
"101","latimes","Oakland City Council backtracks, voting to add police as it grapples with rise in homicides",2021-12-08 19:20:08
"102","tampabay","At St. Petersburg Wish Tree, Dali Museum visitors left dreams. Now they’re in a book.",2021-12-08 19:20:08
"103","heraldsun","Dan accused of secretly controlling key party decisions",2021-12-08 19:20:08
"104","dailytelegraph","AN0M: 160 lawyers, bikies, insiders next on hit list",2021-12-08 19:20:08
"105","financialreview","Red flags as crypto goes mainstream",2021-12-08 19:20:08
"106","couriermail","‘No plans to return to closed borders’ declares new CHO",2021-12-08 19:20:08
"107","westaustralian"," opinionDo we want more messing around on the river in Perth?",2021-12-08 19:20:08
"108","advertiser","AN0M: 160 lawyers, bikies, insiders next on hit list",2021-12-08 19:20:08
"109","globeandmail"," Biden warns Putin of repercussions if Russia invades Ukraine  ",2021-12-08 19:20:08
"110","thestar","Own a Toyota or Honda? New insurance data shows soaring theft rates",2021-12-08 19:20:08
"111","nationalpost","Colby Cosh: The little-known role the Beatles played in revolutionizing medical imaging",2021-12-08 19:20:08
"112","torontosun","Olaf Scholz takes over as German chancellor, ending Angela Merkel era",2021-12-08 19:20:08
"113","vancouversun","Canada joins U.S., U.K., in diplomatic boycott of Beijing Olympics",2021-12-08 19:20:08
"114","montrealgazette","Four Montrealers follow quest to create 'ultimate boxer brief'",2021-12-08 19:20:08
"115","nzherald","'Break them, punish them': Leaked emails from CEO who fired 900 on Zoom",2021-12-08 19:20:08
"116","waikato","
    
        Vaccine pass for Matamata-Piako council meetings
    
",2021-12-08 19:20:08
"117","businessreview","
          
NBR Today: A quick take on today’s stories
        ",2021-12-08 19:20:08
"118","gisborneherald"," 18-hole thriller for Gisborne's Tessa McDonald at women's national interprovincial",2021-12-08 19:20:08
"119","dominionpost","
    
        Work set to begin on Masterton mountain bike park
    
",2021-12-08 19:20:08
"120","thepress","
    
        Luxon's baby steps steady enough, but next milestones crucial
    
",2021-12-08 19:20:08
"121","guardian","Defence chief among 13 killed in helicopter crash",2021-12-08 19:20:08
"122","times","No 10 aide quits over Christmas party video",2021-12-08 19:20:08
"123","dailymail","Professor Neil Ferguson warns a full lockdown might be needed to stop Omicron overwhelming NHS as he says super-variant may have been seeded at COP26 summit in Glasgow ",2021-12-08 19:20:08
"124","independent","‘I’m truly sorry’: Allegra Stratton in tears as she quits after leak of No 10 Christmas party video",2021-12-08 19:20:08
"125","mirror","Boris Johnson's adviser Allegra Stratton in TEARS as she quits over video of her laughing about No.10 Christmas party",2021-12-08 19:20:08
"126","telegraph","

What Covid Plan B could mean for you - and when the measures may begin

",2021-12-08 19:20:08
"127","nytimes","Some Jan. 6 Rioters May Use Police Brutality as a Defense",2021-12-08 19:20:08
"128","wsj","Why Washington Won’t Fix Student Debt Plans That Overload Families",2021-12-08 19:20:08
"129","usatoday","Man charged after setting Christmas tree on fire outside Fox News building",2021-12-08 19:20:08
"130","washingtonpost","World is unprepared for next pandemic, report says",2021-12-08 19:20:08
"131","latimes","Lopez: Desalination plant company not shy about asking for government handouts",2021-12-08 19:20:08
"132","tampabay","Philanthropist, Publix heiress Carol Jenkins Barnett dies at 65",2021-12-08 19:20:08
"133","heraldsun","Big sign Hird is ready to return to footy",2021-12-08 19:20:08
"134","dailytelegraph","How criminal underworld got AN0M phones in 4 easy steps",2021-12-08 19:20:08
"135","financialreview","Pfizer says third dose key to fight omicron",2021-12-08 19:20:08
"136","couriermail","Frustrated doctors fear capacity crisis as borders reopen",2021-12-08 19:20:08
"137","westaustralian","Hits & Misses: Scorchers win after Kelly and Kurtis show",2021-12-08 19:20:08
"138","advertiser","How criminal underworld got AN0M phones in 4 easy steps",2021-12-08 19:20:08
"139","globeandmail"," Why are tensions building at the Russia-Ukraine border? ",2021-12-08 19:20:08
"140","thestar","Doug Ford’s housing affordability task force is already facing scrutiny. Here’s a look at the nine panellists",2021-12-08 19:20:08
"141","nationalpost","Canada joins U.S., U.K., in diplomatic boycott of Beijing Olympics",2021-12-08 19:20:08
"142","torontosun","Canada forecast to beat U.S. medal tally for second straight Winter Games",2021-12-08 19:20:08
"143","vancouversun","'Family men' sentenced in connection with 'hapless' kidnapping of B.C. man",2021-12-08 19:20:08
"144","montrealgazette","Confusion swirls around ArriveCAN app and its use at the Canadian-U.S. border",2021-12-08 19:20:08
"145","nzherald","Question of timing: Why Luxon could succeed where others have stumbled",2021-12-08 19:20:08
"146","waikato","
    
        Rebel Sports in Hamilton latest Covid-19 location of interest
    
",2021-12-08 19:20:08
"147","businessreview","
          
Distribution of Ross Asset Management-ANZ settlement challenged
        ",2021-12-08 19:20:08
"148","gisborneherald","
                        Reedy, Jennings win matches",2021-12-08 19:20:08
"149","dominionpost","
    
        No charges over Ruby Princess Covid cases
    
",2021-12-08 19:20:08
"150","thepress","
    
        Russian hiker fell to his death while climbing alone, in the dark and without a map
    
",2021-12-08 19:20:08
"151","guardian","Man arrested in Paris over journalist's killing released",2021-12-08 19:20:08
"152","times","PM faces mounting Tory anger over lockdown breach",2021-12-08 19:20:08
"153","dailymail","Omicron Covid could hospitalise 1,000 people a day in UK by New Year, SAGE scientists warn as Cabinet holds crunch meeting to decide Plan B that could see announcement of vaccine passports today or tomorrow",2021-12-08 19:20:08
"154","independent","Pfizer booster jab protects against omicron, early tests find",2021-12-08 19:20:08
"155","mirror","Queen gives glimpse of adorable never-before-seen photo of her great-grandchildren",2021-12-08 19:20:08
"156","telegraph","






Live


Travel latest
Legal action launched over 'false imprisonment' at quarantine hotels

",2021-12-08 19:20:08
"157","nytimes","A key organizer of a Jan. 6 rally in Washington will tell a House panel that he played no role in the violence.",2021-12-08 19:20:08
"158","wsj","Amazon Outage Disrupts Lives, Surprising People About Their Cloud Dependency",2021-12-08 19:20:08
"159","usatoday","House Jan. 6 panel to pursue contempt citation against Mark Meadows",2021-12-08 19:20:08
"160","washingtonpost","4.2 million Americans quit jobs in October as workers continue to search for better opportunities",2021-12-08 19:20:08
"161","latimes","Torrance police’s racist texts could jeopardize many cases",2021-12-08 19:20:08
"162","tampabay","Pinellas puts pause on new retail sales of cats and dogs",2021-12-08 19:20:08
"163","heraldsun","AN0M: 160 lawyers, bikies, insiders next on hit list",2021-12-08 19:20:08
"164","dailytelegraph","New stadium another reason for Penrith to celebrate",2021-12-08 19:20:08
"165","financialreview","Johnson’s battle with omicron blown off course by lockdown-party saga",2021-12-08 19:20:08
"166","couriermail","‘Fix this please’: Chilling last words before gunman shot dead",2021-12-08 19:20:08
"167","westaustralian","Mining giant outlines decarbonisation plans",2021-12-08 19:20:08
"168","advertiser","World’s largest hydrogen plant slated for Port Pirie",2021-12-08 19:20:08
"169","globeandmail"," Bank of Canada holds on interest rates, still sees hikes in middle quarters of next year  Subscriber content  ",2021-12-08 19:20:08
"170","thestar","More than half of young potential buyers in Toronto have given up on ever owning a home, survey finds",2021-12-08 19:20:08
"171","nationalpost","John Robson: There is value in a diplomatic boycott of the Olympics",2021-12-08 19:20:08
"172","torontosun","KINSELLA: Justin Trudeau's words don't match his deeds",2021-12-08 19:20:08
"173","vancouversun","Got a Canucks question? Join Patrick Johnston and Paul Chapman live at 12:30 p.m.",2021-12-08 19:20:08
"174","montrealgazette","Christmas Fund: Woman spirals into depression after losing unborn child",2021-12-08 19:20:08
"175","nzherald","'Industrial scale': Key player in $4.2m cannabis growing syndicate jailed",2021-12-08 19:20:08
"176","waikato","
    
        Thames-Coromandel mayor may have to work from home
    
",2021-12-08 19:20:08
"177","businessreview","
          
Business again bears brunt of government decisions
        ",2021-12-08 19:20:08
"178","gisborneherald"," Members for life",2021-12-08 19:20:08
"179","dominionpost","
    
        Sound the alarm: NZ's most annoying tūi is back
    
",2021-12-08 19:20:08
"180","thepress","
    
        Call it rain water, not stormwater, ecological group urges
    
",2021-12-08 19:20:08
"181","guardian","Presidential frontrunner’s father was member of Nazi party",2021-12-08 19:20:08
"182","times","Johnson set to impose plan B restrictions",2021-12-08 19:20:08
"183","dailymail","Pfizer study finds two jabs 'WON'T stop you getting infected with Omicron' but should still slash risk of serious illness - as drug giant says a booster may protect 'against disease of ANY severity'",2021-12-08 19:20:08
"184","independent","Golfer Thorbjorn Olesen cleared of sexual assault on British Airways flight",2021-12-08 19:20:08
"185","mirror","Meet Allegra Stratton - Tory PR who laughed off Christmas Party has powerful connections ",2021-12-08 19:20:08
"186","telegraph","

The Christmas lockdown will become an annual tradition

",2021-12-08 19:20:08
"187","nytimes","China Silenced Peng Shuai in Minutes, Then Spent Weeks on Damage Control",2021-12-08 19:20:08
"188","wsj","GameStop’s Stock Price Holds Steady—For Meme Stock",2021-12-08 19:20:08
"189","usatoday","Pre-teen suicide numbers are up, especially for younger Black children",2021-12-08 19:20:08
"190","washingtonpost","Jan. 6 panel to move to hold former Trump chief of staff Mark Meadows in criminal contempt",2021-12-08 19:20:08
"191","latimes","Pfizer says its booster offers protection against Omicron",2021-12-08 19:20:08
"192","tampabay","Hillsborough County expands health care for needy",2021-12-08 19:20:08
"193","heraldsun","Vaccine experts didn’t back jab mandate",2021-12-08 19:20:08
"194","dailytelegraph","Cummins chops up 126 years of history at Gabbatoir",2021-12-08 19:20:08
"195","financialreview","Douglasses confirm separation, don’t intend to sell Magellan shares",2021-12-08 19:20:08
"196","couriermail","Queensland Rail CEO Nick Easy quits",2021-12-08 19:20:08
"197","westaustralian","The West AustralianexclusiveFeds tell Perrottet to ‘move on’ over WA GST whinge",2021-12-08 19:20:08
"198","advertiser","Rapid Covid tests approved – for health staff only",2021-12-08 19:20:08
"199","globeandmail"," As it eyes inflation, the Bank of Canada must mind the fast-closing labour gap  Subscriber content  ",2021-12-08 19:20:08
"200","thestar","Newcomers to Canada are seeing higher wages. Here’s how much higher — and why",2021-12-08 19:20:08
"201","nationalpost","Terry Glavin: Dominic Barton's main role in bringing the Michaels home was as a flight attendant",2021-12-08 19:20:08
"202","torontosun","Khloe Kardashian fumes over Tristan Thompson's cheating, love child",2021-12-08 19:20:08
"203","vancouversun","Dan Fumano: Vancouver council boosts spending, pushes property tax hike above five per cent",2021-12-08 19:20:08
"204","montrealgazette","CSN-affiliated daycare workers to see contract proposal Wednesday afternoon",2021-12-08 19:20:08
"205","nzherald","Auckland company raises $30m in fight against shoplifters' high-tech tricks",2021-12-08 19:20:08
"206","waikato","
    
        $60,000 fine for polluting Whangamatā Harbour
    
",2021-12-08 19:20:08
"207","businessreview","
          
Scales and NZ King Salmon update earnings guidance
        ",2021-12-08 19:20:08
"208","gisborneherald"," School's out",2021-12-08 19:20:08
"209","dominionpost","
    
        NZ faces increasing security threats, how will it respond?
    
",2021-12-08 19:20:08
"210","thepress","
    
        Canterbury trust creates 'legacy sites' to restore biodiversity through planting
    
",2021-12-08 19:20:08
"211","guardian","UK ‘embarrassed’ into funding gas project, court hears",2021-12-08 19:20:08
"212","times","Intimate photos of ‘partners in crime’ and their life of luxury",2021-12-08 19:20:08
"213","dailymail","The friend of Carrie who let slip No10's Christmas party: How ex-Guardian journalist Allegra Stratton was hired during war with Dominic Cummings on £125k a year",2021-12-08 19:20:08
"214","independent","Crucifixion was practised in Roman Britain, evidence reveals",2021-12-08 19:20:08
"215","mirror","MPs back Priti Patel's controversial bill which could turn migrants away at sea",2021-12-08 19:20:08
"216","telegraph","

Comment
The catastrophic costs of lockdown measures must be weighed against the risks posed by omicron

",2021-12-08 19:20:08
"217","nytimes","Britain said it would not send top officials to the Olympics in China, joining the U.S. in a show of discontent over rights abuses.",2021-12-08 19:20:08
"218","wsj","Giant Gap Persists Between Openings, Available Workers4 min read",2021-12-08 19:20:08
"219","usatoday","Is math racist? How subject’s teaching could drastically change",2021-12-08 19:20:08
"220","washingtonpost","Opening statements begin in trial of former police officer who fatally shot Daunte Wright",2021-12-08 19:20:08
"221","latimes","California considers $500 fines for water wasters as drought worsens, conservation lags",2021-12-08 19:20:08
"222","tampabay","Seminole City Council votes ‘no’ to affordable housing for veterans",2021-12-08 19:20:08
"223","heraldsun","Revealed: The venue in box seat for fifth Ashes Test",2021-12-08 19:20:08
"224","dailytelegraph","Mitchell drops big hint on major change for 2022",2021-12-08 19:20:08
"225","financialreview","Richard Murray finds Solomon Lew a kindred spirit",2021-12-08 19:20:08
"226","couriermail","Woman dies in floodwaters in Brisbane’s west",2021-12-08 19:20:08
"227","westaustralian","Toddler dies after circumcision gone wrong in Perth suburbs",2021-12-08 19:20:08
"228","advertiser","KI ferry services to double, and residents to pay much less",2021-12-08 19:20:08
"229","globeandmail"," Boosters, breakthroughs and another COVID-19 winter  Podcast  ",2021-12-08 19:20:08
"230","thestar","‘Good politics, not too great epidemiology’: Ottawa’s new COVID-19 travel rules are a mess, experts say",2021-12-08 19:20:08
"231","nationalpost","Defibrillator rushed to cockpit as medical emergency forces WestJet flight back to Calgary",2021-12-08 19:20:08
"232","torontosun","Bank of Canada keeps rate unchanged, warns of elevated inflation",2021-12-08 19:20:08
"233","vancouversun","Peter McKnight: Spread of Omicron variant shows no one will be protected unless everyone is",2021-12-08 19:20:08
"234","montrealgazette","Allison Hanes: With SAQ strife, are we looking at a dry Christmas?",2021-12-08 19:20:08
"235","nzherald","Air NZ plane stranded on tarmac for 30 minutes as pair refuse to wear masks",2021-12-08 19:20:08
"236","waikato","
    
        Dog found after disappearing from vet clinic
    
",2021-12-08 19:20:08
"237","businessreview","
          
Court declines Kerr plea to adjourn summary judgment hearing
        ",2021-12-08 19:20:08
"238","gisborneherald","R&V Postponed",2021-12-08 19:20:08
"239","dominionpost","
    
        Sour experience turns sweet as thousands of dollars and a car donated to refugee family
    
",2021-12-08 19:20:08
"240","thepress","
    
        Staying safe with Santa during a Covid Christmas
    
",2021-12-08 19:20:08
"241","guardian","Military’s former head of HR charged with sexual assault",2021-12-08 19:20:08
"242","times","What is plan B and what new rules can we expect?",2021-12-08 19:20:08
"243","dailymail","Dominic Cummings claims there were MORE Downing Street parties: Axed Brexit mastermind calls for investigation into 'flat parties' and 'flat bubble policy' - so is HE behind leak of damning video from press centre that was his brainchild? ",2021-12-08 19:20:08
"244","independent","Oslo considers new Trafalgar Square Christmas tree after criticism of its shape",2021-12-08 19:20:08
"245","mirror","Kate Middleton delivers hopeful Christmas message as she hosts carol service with William",2021-12-08 19:20:08
"246","telegraph","

Analysis
Booster programme was designed to avoid the threat of Plan B - but ‘the steroids’ didn’t kick in

",2021-12-08 19:20:08
"247","nytimes","Merkel Departs, Opening a New Chapter for Germany and Europe",2021-12-08 19:20:08
"248","wsj","House Panel Moves to Hold Meadows in Contempt3 min read",2021-12-08 19:20:08
"249","usatoday","Where did the omicron variant come from? Scientists suggest it evolved in one person.",2021-12-08 19:20:08
"250","washingtonpost","Selected writings of Fred Hiatt, 1996-2021",2021-12-08 19:20:08
"251","latimes","Car crash deaths have surged during COVID-19 pandemic. Here’s why",2021-12-08 19:20:08
"252","tampabay","Early Christmas gift? Bucs can wrap up NFC South on Sunday",2021-12-08 19:20:08
"253","heraldsun","New chance for first home buyers",2021-12-08 19:20:08
"254","dailytelegraph","Why China’s smart tech is a risk to Australia",2021-12-08 19:20:08
"255","financialreview","GPT bets big on Parramatta with new $1.6b twin-tower project",2021-12-08 19:20:08
"256","couriermail","Fugitive Peter Foster hid in palatial six-bedroom property",2021-12-08 19:20:08
"257","westaustralian","The West AustralianexclusiveGrinch puts end to Christmas gifts for swimming teachers",2021-12-08 19:20:08
"258","advertiser","Two properties up in flames at Warradale",2021-12-08 19:20:08
"259","globeandmail"," November’s big job boom and what it means for Canada’s economy  Podcast  ",2021-12-08 19:20:08
"260","thestar","Today’s coronavirus news: Ontario is reporting 1,009 new COVID-19 cases, 8 deaths; Pfizer says third dose neutralizes Omicron variant",2021-12-08 19:20:08
"261","nationalpost","Sabrina Maddeaux: No excuse for Canada’s HIV epidemic other than 'loser' Liberals' lack of will",2021-12-08 19:20:08
"262","torontosun","France releases Saudi man mistakenly held over Khashoggi killing",2021-12-08 19:20:08
"263","vancouversun","'Just awful': A family returns to the devastated Sumas Prairie",2021-12-08 19:20:08
"264","montrealgazette","Quebec population growth resumed during first half of 2021",2021-12-08 19:20:08
"265","nzherald","'Unlawful and out of step': Big blow for Government's fair pay plans",2021-12-08 19:20:08
"266","waikato","
    
        Taken for a ride on commuter train funding?
    
",2021-12-08 19:20:08
"267","businessreview","
          
Rail and ferry workers call off strike
        ",2021-12-08 19:20:08
"268","gisborneherald"," Vaccine Pass protest: ‘segregation, discrimination’",2021-12-08 19:20:08
"269","dominionpost","
    
        They're banned but cars and motorbikes are regularly using Kāpiti beach as road
    
",2021-12-08 19:20:08
"270","thepress","
    
        Poo pond stink could last for years
    
",2021-12-08 19:20:08
"271","guardian","Village that dropped ‘Kill Jews’ name hit by antisemitic graffiti attack",2021-12-08 19:20:08
"272","times","A Christmas party probe? It’s part pantomime, part Pink Panther",2021-12-08 19:20:08
"273","dailymail","South Africa's Covid cases hit highest level in five MONTHS amid Omicron wave with nearly 20,000 infections in a day - as hospital admissions rise 170% in a week",2021-12-08 19:20:08
"274","independent","Victim ‘too old’ for Epstein at 18, court told",2021-12-08 19:20:08
"275","mirror","You have a chance to win £25k every 3 minutes - find out how",2021-12-08 19:20:08
"276","telegraph","






Live


Allegra Stratton resigns amid Downing Street Christmas Party furore

",2021-12-08 19:20:08
"277","nytimes","See photos from Angela Merkel’s tenure.",2021-12-08 19:20:08
"278","wsj","India’s Top Military Official Dies in Helicopter Crash4 min read",2021-12-08 19:20:08
"279","usatoday","Most US mumps cases occur in the vaccinated. Experts aren't surprised.",2021-12-08 19:20:08
"280","washingtonpost","The big, ugly truth that Biden cannot conceal from the world about the U.S.",2021-12-08 19:20:08
"281","latimes","Looking for the best food in L.A.? ",2021-12-08 19:20:08
"282","tampabay","He wasn’t the voice of Tampa Bay, just its joyful heartbeat",2021-12-08 19:20:08
"283","heraldsun","How criminal underworld got AN0M phones in 4 easy steps",2021-12-08 19:20:08
"284","dailytelegraph","Rebel Wilson hits red carpet in mini dress",2021-12-08 19:20:08
"285","financialreview","Samsung QN900A TV review, or how to win friends in no time",2021-12-08 19:20:08
"286","couriermail","Fallen mayor collecting dead chooks after CCC charges",2021-12-08 19:20:08
"287","westaustralian"," opinionWhy the rules of Parliament have become farcical ",2021-12-08 19:20:08
