"","name","value","time"
"32","times","Weekend Essay",2021-12-10 20:01:28
"33","dailymail","-1<U+00B0>C",2021-12-10 20:01:28
"34","independent","Hate crime laws won<U+2019>t solve violence against women",2021-12-10 20:01:28
"35","mirror","The Monkees singer and guitarist Michael Nesmith dies aged 78 surrounded by family",2021-12-10 20:01:28
"36","telegraph","
EXPLORE: Telegraph Extra
",2021-12-10 20:01:28
"37","nytimes","Inflation Rising at Fastest Pace in Nearly 40 Years, New Data Shows",2021-12-10 20:01:28
"38","wsj","GM Plans More Than $3 Billion for Electric-Vehicle Projects in Michigan",2021-12-10 20:01:28
"39","usatoday","What is inflation? Here's how it works and how it affects you",2021-12-10 20:01:28
"40","washingtonpost","States are already preparing for a possible future without Roe v. Wade",2021-12-10 20:01:28
"41","latimes","Column One: One woman helped move the needle on Black vaccination in South L.A. She<U+2019>s <U+2018>Mama Tsega<U+2019>",2021-12-10 20:01:28
"42","tampabay","U.S. surgeon general declares <U+2018>youth mental health crisis<U+2019> amid COVID",2021-12-10 20:01:28
"43","heraldsun","Take The Shark<U+2019>s quiz",2021-12-10 20:01:28
"44","dailytelegraph","Do you have NSW<U+2019>s mightiest mullet?",2021-12-10 20:01:28
"45","financialreview","Why Australia<U+2019>s business leaders are bullish on 2022",2021-12-10 20:01:28
"46","couriermail","Horror moment car swept away",2021-12-10 20:01:28
"47","westaustralian","What we know about Nick Martin murder plot <U+2018>mastermind<U+2019>",2021-12-10 20:01:28
"48","advertiser","Can we just trick the corellas?",2021-12-10 20:01:28
"49","globeandmail"," The Decibel podcast: A Mountie, a residential school and a cover-up  Podcast  ",2021-12-10 20:01:28
"50","thestar","Everything she does she does alone. Marineland<U+2019>s Kiska has been called the <U+2018>world's loneliest orca<U+2019> <U+2014> and she<U+2019>s showing signs of distress",2021-12-10 20:01:28
"51","nationalpost","UPDATE: Here<U+2019>s what to do if you find an AirTag placed in your vehicle by a car thief",2021-12-10 20:01:28
"52","torontosun","Peter Nygard's son encouraged model mom to reveal alleged sex abuse",2021-12-10 20:01:28
"53","vancouversun","Vaughn Palmer: Agriculture minister teaches master class in communication",2021-12-10 20:01:28
"54","montrealgazette","Student charged with attempted murder in St-Michel school stabbing",2021-12-10 20:01:28
"55","nzherald","'Horrible': Hayley Holt's second pregnancy heartbreak - and a 2022 motherhood dream",2021-12-10 20:01:28
"56","waikato","
    
        Farmer's leg amputated two years on from quad bike accident
    
",2021-12-10 20:01:28
"57","businessreview","
          
National<U+2019>s new line-up to take on government, Collins ranked 19th
        ",2021-12-10 20:01:28
"58","gisborneherald","OBR and Ngatapa level top",2021-12-10 20:01:28
"59","dominionpost","
    
    
        
",2021-12-10 20:01:28
"60","thepress","
    
        Smokefree 2025: Making smoking a thing of the past
    
",2021-12-10 20:01:28
"61","guardian","Two jabs less effective against Omicron than Delta, UK data shows",2021-12-10 20:01:28
"62","times","Chestnuts roasting",2021-12-10 20:01:28
"63","dailymail","-4<U+00B0>C",2021-12-10 20:01:28
"64","independent","Want city status for your town? Treat disabled people properly",2021-12-10 20:01:28
"65","mirror","Strictly's Rose Ayling-Ellis suffers injury ahead of semi-final double dance showdown",2021-12-10 20:01:28
"66","telegraph","
WATCH: TONIGHT'S TV
",2021-12-10 20:01:28
"67","nytimes","Rising Prices Continue to Complicate Biden<U+2019>s Agenda",2021-12-10 20:01:28
"68","wsj","Musk, Other Insiders Are Selling Stock at Historic Levels",2021-12-10 20:01:28
"69","usatoday","Big winners in the Boy Scouts bankruptcy? Attorneys, who could walk away with $1 billion.",2021-12-10 20:01:28
"70","washingtonpost","Prices climb 6.8 percent, marking nearly 40-year high for inflation",2021-12-10 20:01:28
"71","latimes","Young Latinos are dying of COVID at an alarming rate <U+2014> the effects could be felt for generations",2021-12-10 20:01:28
"72","tampabay","Man arrested in rape of elderly woman walking Tampa street in daylight",2021-12-10 20:01:28
"73","heraldsun","Get our free Ashes newsletter",2021-12-10 20:01:28
"74","dailytelegraph","Submit your Xmas lights for our map",2021-12-10 20:01:28
"75","financialreview","Why low interest rates are not sparking investment",2021-12-10 20:01:28
"76","couriermail","Read today<U+2019>s digital print edition",2021-12-10 20:01:28
"77","westaustralian","The West AustralianexclusiveFrydenberg  <U+2018>upbeat<U+2019> about economy despite Omicron variant",2021-12-10 20:01:28
"78","advertiser","Download the 2022 AFL fixture",2021-12-10 20:01:28
"79","globeandmail"," Residential school survivors pushed for decades to demolish building in northern B.C. ",2021-12-10 20:01:28
"80","thestar","Suicide risk is higher not only for military, but also their families, new research shows",2021-12-10 20:01:28
"81","nationalpost","FDA-approved eyedrops could replace reading glasses for $80 a month",2021-12-10 20:01:28
"82","torontosun","Ontario to extend COVID-19 vaccine certificate rules, make changes to system: source",2021-12-10 20:01:28
"83","vancouversun","Penticton CAO sends memo defending 'devastating' tax auction of woman's home",2021-12-10 20:01:28
"84","montrealgazette","Brownstein: Montreal Children's ER tries to give comfort on Christmas",2021-12-10 20:01:28
"85","nzherald","Breakfast wars 2022: Now it's Tova O'Brien eyeing Mike Hosking's talk radio crown",2021-12-10 20:01:28
"86","waikato","
    
        Tales of the Hamilton Hotel
    
",2021-12-10 20:01:28
"87","businessreview","
          
Opposition to fair pay agreements hardens but govt not backing down
        ",2021-12-10 20:01:28
"88","gisborneherald","Different priorities for Senior B teams",2021-12-10 20:01:28
"89","dominionpost","
    
        Te H<U+012B>koi Toi: Making mischief in the gallery
    
",2021-12-10 20:01:28
"90","thepress","
    
        Couple desperate to have baby before hysterectomy to end daily pain
    
",2021-12-10 20:01:28
"91","guardian","Singer and guitarist with the Monkees dies aged 78",2021-12-10 20:01:28
"92","times","Wardrobe mistress",2021-12-10 20:01:28
"93","dailymail","Omicron 'tsunami' is about to hit UK: Super-mutant cases jump 54% in a day and EVERY Covid case in Scotland is predicted to be variant within 10 days - as overall infections rise by 15% across UK to highest since January",2021-12-10 20:01:28
"94","independent","Vaccines less effective against omicron than delta, analysis finds as cases hit highest level since January
",2021-12-10 20:01:28
"95","mirror","Man Utd boss Ralf Rangnick broke off Arsenal talks after club decision on Mesut OzilVIDEO",2021-12-10 20:01:28
"96","telegraph","

Michael Gove hints at tougher Covid measures amid 'deeply concerning' omicron spread

",2021-12-10 20:01:28
"97","nytimes","A substantial increase in energy prices over the last year was a big factor in the jump in inflation.",2021-12-10 20:01:28
"98","wsj","Covid-19 Patients Benefit From Improved Screening, Treatment of Blood Clots",2021-12-10 20:01:28
"99","usatoday","Flu is officially back this season. Experts say it's not too late to get vaccinated.",2021-12-10 20:01:28
"100","washingtonpost","Five charts explaining why inflation is so high",2021-12-10 20:01:28
"101","latimes","Giant Forest to reopen months after fires threatened sequoias",2021-12-10 20:01:28
"102","tampabay","These companies pledged to fill 1,350 Tampa Bay jobs. Here<U+2019>s how it<U+2019>s going.",2021-12-10 20:01:28
"103","heraldsun","Shark attack survivor<U+2019>s remarkable recovery",2021-12-10 20:01:28
"104","dailytelegraph","Aussie athletes warned <U+2018>Chinese will be watching 24/7<U+2019>",2021-12-10 20:01:28
"105","financialreview","Women outpace men in post-pandemic job growth",2021-12-10 20:01:28
"106","couriermail","<U+2018>Like a superpower<U+2019>: How disabled orphan became family<U+2019>s precious gift",2021-12-10 20:01:28
"107","westaustralian","State Govt needs to show us young black lives matter",2021-12-10 20:01:28
"108","advertiser","Data breach gets darker: Ransom demand for public servants<U+2019> info",2021-12-10 20:01:28
"109","globeandmail"," Canadians travelling abroad face <U+2018>risky and unstable<U+2019> situation, Health Minister says ",2021-12-10 20:01:28
"110","thestar","Hundreds of phoney COVID tests and vaccine certificates have been found by Canadian border officials. Is anyone facing consequences?",2021-12-10 20:01:28
"111","nationalpost","'Thought I was going to die': Man attacked by 20 otters during morning walk in Singapore park",2021-12-10 20:01:28
"112","torontosun","Minnesota court hands fugitive Toronto rapper 6-year sentence",2021-12-10 20:01:28
"113","vancouversun","COVID-19 update for Dec. 10: Vaccines to be mandatory in federally-regulated workplaces | 341 new cases, nine deaths",2021-12-10 20:01:28
"114","montrealgazette","Montreal public transit recovery slow-going, experts say",2021-12-10 20:01:28
"115","nzherald","Hollie Smith opens up on 'the hardest challenge I've ever faced in my life",2021-12-10 20:01:28
"116","waikato","
    
        Battling Covid with Vitamin D and mouthwash
    
",2021-12-10 20:01:28
"117","businessreview","
          
Hawaiian heads south as network recovers
        ",2021-12-10 20:01:28
"118","gisborneherald","
                        Vets champions crowned today",2021-12-10 20:01:28
"119","dominionpost","
    
        Zealandia's heart is within its fence, but its new leader is looking beyond
    
",2021-12-10 20:01:28
"120","thepress","
    
        Life story: Barrie Rhodes a talented musician and 'outside the square' teacher
    
",2021-12-10 20:01:28
"121","guardian","Briton gave me nude massage when I was 16, accuser says",2021-12-10 20:01:28
"122","times","Omicron resistant to two jabs but boosters offer hope",2021-12-10 20:01:28
"123","dailymail","Dominic Cummings says Boris 'got a wrong'un pregnant' and Carrie 'wants to control the UK via him' in scathing attack on PM's wife - hours after she gave birth - blaming her for 'inevitable disaster' her husband is facing",2021-12-10 20:01:28
"124","independent","Johnson<U+2019>s approval rating at all-time low as Tories <U+2018>plot his demise<U+2019>",2021-12-10 20:01:28
"125","mirror","New baby joy for woman who was one of UK's youngest mums at just 12-years-old",2021-12-10 20:01:28
"126","telegraph","

Covid booster vaccines give up to 75 per cent protection from mild omicron

",2021-12-10 20:01:28
"127","nytimes","Food prices and rent surged in November, helping fuel inflation.",2021-12-10 20:01:28
"128","wsj","Leaking Hull, Hazardous Cargo: Aboard a Stranded Ship No One Would Help",2021-12-10 20:01:28
"129","usatoday","'Worst nightmare': 70-year-old woman puts raccoon in headlock",2021-12-10 20:01:28
"130","washingtonpost","President Biden recalls Dole<U+2019>s courage, grit and grace; Tom Hanks to pay tribute",2021-12-10 20:01:28
"131","latimes","Bob Dole remembered at memorial service as a <U+2018>giant of our time and of all time<U+2019>",2021-12-10 20:01:28
"132","tampabay","Photos: In St. Petersburg, new mural honors demolished Black neighborhoods",2021-12-10 20:01:28
"133","heraldsun","White Island survivor<U+2019>s touching family tribute",2021-12-10 20:01:28
"134","dailytelegraph","What happened to Sydney cops during 21-day jail stint",2021-12-10 20:01:28
"135","financialreview","Boosters provide 70pc-75pc omicron protection: UK study",2021-12-10 20:01:28
"136","couriermail","Inside grubby David and Goliath golf course battle tearing a suburb apart",2021-12-10 20:01:28
"137","westaustralian","Rise and fall of a WA bikie empire ",2021-12-10 20:01:28
"138","advertiser","14-day quarantine for all Omicron close contacts <U+2013> even the vaxxed",2021-12-10 20:01:28
"139","globeandmail"," Doctors issue call for prompt COVID-19 measures as cases surge ",2021-12-10 20:01:28
"140","thestar","This $1-million detached East York home has been on the market for almost two months. Why hasn<U+2019>t it sold?",2021-12-10 20:01:28
"141","nationalpost","Diane Francis: Melanie Joly has no business being foreign affairs minister",2021-12-10 20:01:28
"142","torontosun","Toronto police investigating suspicious death",2021-12-10 20:01:28
"143","vancouversun","Vancouver and First Nations expected to announce committee to explore possible 2030 Olympic bid",2021-12-10 20:01:28
"144","montrealgazette","Quebec teacher reassigned because of hijab overwhelmed by public support",2021-12-10 20:01:28
"145","nzherald","Mary Holm: Where should I invest $150,000 for the greatest return?",2021-12-10 20:01:28
"146","waikato","
    
        Police confirm fatality after car, tanker collide
    
",2021-12-10 20:01:28
"147","businessreview","
          
Merger nice to have, not necessary: Tourism Holdings head
        ",2021-12-10 20:01:28
"148","gisborneherald","
                        McDonald makes it three",2021-12-10 20:01:28
"149","dominionpost","
    
        Thank you Wellington, you're making a difference this Christmas
    
",2021-12-10 20:01:28
"150","thepress","
    
        Persistent political myths are back, including a variation on 'grow the pie'
    
",2021-12-10 20:01:28
"151","guardian","Supreme court rules Texas abortion providers can sue over ban but won<U+2019>t stop law",2021-12-10 20:01:28
"152","times","What is plan C and which restrictions could come next?",2021-12-10 20:01:28
"153","dailymail","Boosters DO beat Omicron and cut risk of falling ill by 75% but two jabs WON'T stop you developing symptoms as promising official analysis shows NO Brits infected with super-mutant strain have been hospitalised yet",2021-12-10 20:01:28
"154","independent","Ex-Tory minister Andrew Griffiths raped his wife, judge finds",2021-12-10 20:01:28
"155","mirror","Schoolgirl, 9, gets adopted by her former teacher in 'real-life Matilda' story",2021-12-10 20:01:28
"156","telegraph","

Pubs and restaurants fear 'shuddering halt' from new Covid rules

",2021-12-10 20:01:28
"157","nytimes","The Morning: Why do Americans say the economy is in rough shape? Because it is.",2021-12-10 20:01:28
"158","wsj","U.S. Inflation Hit a 39-Year High in November",2021-12-10 20:01:28
"159","usatoday","Supreme Court: Challengers may continue fighting Texas abortion law",2021-12-10 20:01:28
"160","washingtonpost","Covax promised 2 billion vaccine doses to help the world<U+2019>s neediest in 2021. It won<U+2019>t deliver even half of that.",2021-12-10 20:01:28
"161","latimes","Supreme Court leaves Texas abortion law in effect, but allows providers to challenge it",2021-12-10 20:01:28
"162","tampabay","Want to help Florida<U+2019>s manatees? Don<U+2019>t feed them yourself.",2021-12-10 20:01:28
"163","heraldsun","New Covid test making travel easier",2021-12-10 20:01:28
"164","dailytelegraph","Oliver Curtis<U+2019>s huge crypto plans revealed",2021-12-10 20:01:28
"165","financialreview","CEOs issue warning over economic boom",2021-12-10 20:01:28
"166","couriermail","Covid wave won<U+2019>t crash plans for Xmas reunion: Health Minister",2021-12-10 20:01:28
"167","westaustralian","WA sprinter opens up on life in the fast lane",2021-12-10 20:01:28
"168","advertiser","Principals told to give teachers the vax ultimatum",2021-12-10 20:01:28
"169","globeandmail"," Is the case for vaccine mandates like the case for seatbelt laws? No, it<U+2019>s much, much stronger  Subscriber content  ",2021-12-10 20:01:28
"170","thestar","World<U+2019>s most powerful space telescope will let researchers look back in time. This Canadian astronomer will be among its first users",2021-12-10 20:01:28
"171","nationalpost","'Excruciating, overwhelming': Jason Kenney reflects on leading Alberta through COVID in 2021",2021-12-10 20:01:28
"172","torontosun","Can Libs pass two remaining priority bills before Christmas break?",2021-12-10 20:01:28
"173","vancouversun","Vaughn Palmer: 'Never-ending' uncertainty replaces premature COVID-19 victory laps in B.C.",2021-12-10 20:01:28
"174","montrealgazette","Christmas Fund: Genevi<U+00E8>ve's child is her motivation on her long road to recovery",2021-12-10 20:01:28
"175","nzherald","Businesses 'very distressed' by potential impact of checkpoints",2021-12-10 20:01:28
"176","waikato","
    
        Waikato cafe and restaurant and Far North supermarket latest locations of interest
    
",2021-12-10 20:01:28
"177","businessreview","
          
NBR This Week: A quick take on the top stories of the week
        ",2021-12-10 20:01:28
"178","gisborneherald","LOSE AND YOU<U+2019>RE OUT",2021-12-10 20:01:28
"179","dominionpost","
    
        Sorry - a word governments find almost impossible to say
    
",2021-12-10 20:01:28
"180","thepress","
    
        Christmas in 2021 - 103 years on from the influenza pandemic of 1918, but not so different
    
",2021-12-10 20:01:28
"181","guardian","Former Conservative MP Andrew Griffiths raped his wife, court finds",2021-12-10 20:01:28
"182","times","Ethics adviser asks for PM<U+2019>s texts in sleaze row",2021-12-10 20:01:28
"183","dailymail","Up to 4,000 Britons are catching Omicron each day: Scotland's Covid cases DOUBLE in a week to three-month high amid fears mutant variant will become dominant in DAYS as data suggests it already makes up almost one in EIGHT new infections",2021-12-10 20:01:28
"184","independent","Police errors likely contributed to deaths of Grindr killer<U+2019>s victims",2021-12-10 20:01:28
"185","mirror","Former Conservative minister found to have raped and physically abused MP wife",2021-12-10 20:01:28
"186","telegraph","

How testing confusion is seeing airlines wrongly turn away travellers

",2021-12-10 20:01:28
"187","nytimes","Vaccine Mandates Rekindle Fierce Debate Over Civil Liberties",2021-12-10 20:01:28
"188","wsj","California<U+2019>s Ship Backlog Moves Farther Out to Sea",2021-12-10 20:01:28
"189","usatoday","Whistleblower cops face a system built to beat them down",2021-12-10 20:01:28
"190","washingtonpost","Most Americans support religious exemptions to vaccination but say they<U+2019>re overused, survey finds",2021-12-10 20:01:28
"191","latimes","Omicron was in California weeks ago, before officials raised alarms, water sample suggests",2021-12-10 20:01:28
"192","tampabay","Pasco approves controversial apartment development on Ridge Road",2021-12-10 20:01:28
"193","heraldsun","<U+2018>Grave miscarriage of justice<U+2019>: Assange fiancee speaks out",2021-12-10 20:01:28
"194","dailytelegraph","Hazlewood mystery explained after head-scratching call",2021-12-10 20:01:28
"195","financialreview","Day of reckoning for Magellan<U+2019>s Hamish Douglass",2021-12-10 20:01:28
"196","couriermail","Man arrested in Salisbury alleged hit and run",2021-12-10 20:01:28
"197","westaustralian","US wins appeal in bid to extradite Assange",2021-12-10 20:01:28
"198","advertiser","Rex Patrick eyes game-changing political move",2021-12-10 20:01:28
"199","globeandmail"," Father of Canadian detained in Syria over allegedly joining ISIS urges Ottawa to repatriate his son ",2021-12-10 20:01:28
"200","thestar","Ontario to clamp down on dubious exemptions from COVID-19 vaccination",2021-12-10 20:01:28
"201","nationalpost","Extradition granted: Julian Assange<U+2019>s reckoning in the U.S. nears",2021-12-10 20:01:28
"202","torontosun","Al Unser, four times Indy 500 winner, dies at 82",2021-12-10 20:01:28
"203","vancouversun","Mother of child of slain millionaire loses appeal over claim to his estate",2021-12-10 20:01:28
"204","montrealgazette","The Right Chemistry: Increased demand for palm oil has downsides",2021-12-10 20:01:28
"205","nzherald","Shaun Hendy's spat with the Productivity Commission",2021-12-10 20:01:28
"206","waikato","
    
        New hospo offerings just the tonic
    
",2021-12-10 20:01:28
"207","businessreview","
          
China<U+2019>s Evergrande defaults, but what<U+2019>s next?
        ",2021-12-10 20:01:28
"208","gisborneherald"," School's out",2021-12-10 20:01:28
"209","dominionpost","
    
        Why historical wars still matter
    
",2021-12-10 20:01:28
"210","thepress","
    
        Help plant 5000 trees in a day
    
",2021-12-10 20:01:28
"211","guardian","Bosnian Serb leader likens himself to David Cameron in latest demands",2021-12-10 20:01:28
"212","times","Police mistakes <U+2018>probably<U+2019> let serial killer continue deadly spree",2021-12-10 20:01:28
"213","dailymail","'I'm feeling broken': Alan Carr's husband Paul Drayton reveals he needs life-saving surgery... weeks after pleading guilty to drink-driving",2021-12-10 20:01:28
"214","independent","Plan to overturn election for Trump discovered by committee investigating Capitol riots",2021-12-10 20:01:28
"215","mirror","Outrageous <U+00A3>15 million mansion is most viewed house in Britain on Rightmove",2021-12-10 20:01:28
"216","telegraph","

Bye by-election: Why North Shropshire is Boris Johnson<U+2019>s own personal referendum

",2021-12-10 20:01:28
"217","nytimes","In Texas, a Battle Over What Can Be Taught, and Which Books Can Be Read",2021-12-10 20:01:28
"218","wsj","Sky-High Vaccination Rates, Zero Taxes Create Boomtown6 min read",2021-12-10 20:01:28
"219","usatoday","An asteroid will soon zoom past Earth. It's worth nearly $5 billion.",2021-12-10 20:01:28
"220","washingtonpost","Many parents of school shooters ignore glaring warning signs. This grandmother didn<U+2019>t.",2021-12-10 20:01:28
"221","latimes","Inflation rising at fastest rate in 40 years",2021-12-10 20:01:28
"222","tampabay","Supreme Court won<U+2019>t stop Texas abortion ban, but OKs clinics<U+2019> suit",2021-12-10 20:01:28
"223","heraldsun","Australia on track for historic unemployment milestone",2021-12-10 20:01:28
"224","dailytelegraph","<U+2018>Grave miscarriage of justice<U+2019>: Assange fiancee speaks out",2021-12-10 20:01:28
"225","financialreview","Housing affordability crisis leading to fewer babies",2021-12-10 20:01:28
"226","couriermail","How to host the ultimate feast this Christmas",2021-12-10 20:01:28
"227","westaustralian"," opinionWhy Cook must <U+2018>own<U+2019> the sacking of a loyal staffer ",2021-12-10 20:01:28
"228","advertiser","Greener, wilder: Adelaide wins rare National Park City status",2021-12-10 20:01:28
"229","globeandmail"," A Mountie, a residential school and a cover-up  Podcast  ",2021-12-10 20:01:28
"230","thestar","Here<U+2019>s what people are saying about the Kanye and Drake benefit concert",2021-12-10 20:01:28
"231","nationalpost","Andr<U+00E9> Pratte: Quebec separatists are yearning for a constitutional crisis",2021-12-10 20:01:28
"232","torontosun","Mandatory EV sales quotas needed by end of next year: Guilbeault",2021-12-10 20:01:28
"233","vancouversun","B.C. highway travel restrictions challenge family connections for the holidays",2021-12-10 20:01:28
"234","montrealgazette","Laval police make arrest in connection with incidents of gun violence",2021-12-10 20:01:28
"235","nzherald","Yippee-Ki-Yay: Jacinda Ardern on Christmas, Covid, Die Hard - and Mike Hosking",2021-12-10 20:01:28
"236","waikato","
    
        Lifeguard of the year wants more women in leadership roles on the waves
    
",2021-12-10 20:01:28
"237","businessreview","
          
New report on consenting process should push RMA reform
        ",2021-12-10 20:01:28
"238","gisborneherald","Undetected Covid case likely in Gisborne community",2021-12-10 20:01:28
"239","dominionpost","
    
        The woman whose home truths have made our houses healthier
    
",2021-12-10 20:01:28
"240","thepress","
    
        Man receives up to 10 Covid-19 vaccinations in one day
    
",2021-12-10 20:01:28
"241","guardian","Journalists Maria Ressa and Dmitry Muratov receive award",2021-12-10 20:01:28
"242","times","Just like that, Sex and the City reboot sends Peloton shares tumbling",2021-12-10 20:01:28
"243","dailymail","The Monkees singer and guitarist Mike Nesmith dies 'from natural causes' at home in LA aged 78<U+00A0>",2021-12-10 20:01:28
"244","independent","The Monkees singer-songwriter and guitarist Michael Nesmith dies, aged 78",2021-12-10 20:01:28
"245","mirror","Eight bombshells from Ghislaine Maxwell trial as week two of sex trafficking case ends",2021-12-10 20:01:28
"246","telegraph","

Boris Johnson<U+2019>s popularity rating plummets to all-time low


",2021-12-10 20:01:28
"247","nytimes","U.K. Court Rules Julian Assange Can Be Extradited to U.S.",2021-12-10 20:01:28
"248","wsj","Meet the Kidd Who Goes Toe to Toe With Warren Buffett7 min read",2021-12-10 20:01:28
"249","usatoday","With Roe v. Wade in peril, abortion-rights activists seek male support",2021-12-10 20:01:28
"250","washingtonpost","<U+2018>The house that Fred built<U+2019>: The life and legacy of Fred Hiatt",2021-12-10 20:01:28
"251","latimes","Uber blocks transgender drivers from signing up: <U+2018>They didn<U+2019>t believe me<U+2019>",2021-12-10 20:01:28
"252","tampabay","Rays could come out on losing end of baseball<U+2019>s labor war",2021-12-10 20:01:28
"253","heraldsun","Victoria<U+2019>s cheating capital revealed",2021-12-10 20:01:28
"254","dailytelegraph","New Omicron fears as NSW cases jump",2021-12-10 20:01:28
"255","financialreview","Fortescue breaks the CEO transition model",2021-12-10 20:01:28
"256","couriermail","Hospitals ready? What a sick joke",2021-12-10 20:01:28
"257","westaustralian","Why Australia<U+2019>s baby drought has hit a new low",2021-12-10 20:01:28
"258","advertiser","Hazlewood mystery explained after head-scratching call",2021-12-10 20:01:28
"259","globeandmail"," Why global powers fear Russia is preparing to invade Ukraine  Podcast  ",2021-12-10 20:01:28
"260","thestar","Thundercat enters the spotlight: How the behind-the-scenes jazz virtuoso ascended to pop stardom",2021-12-10 20:01:28
"261","nationalpost","A $6,255 ticket<U+00A0>for Windsor man who took $150 test in Detroit, returned to Canada",2021-12-10 20:01:28
"262","torontosun","LILLEY: Province braces for what new measures may come for Christmas",2021-12-10 20:01:28
"263","vancouversun","Scary dash-cam footage a stark illustration of dangers of driving drunk: RCMP",2021-12-10 20:01:28
"264","montrealgazette","Quebec's slow COVID-19 booster rollout puzzles some experts",2021-12-10 20:01:28
"265","nzherald","'Double vaxxed': Family lived with positive Covid case for two weeks - and didn't catch it",2021-12-10 20:01:28
"266","waikato","
    
        'We want you back': Luxon's message in the land of milk and mince pies
    
",2021-12-10 20:01:28
"267","businessreview","
          
Funder<U+2019>s costs and fees reduce $40m kiwifruit settlement by $15m
        ",2021-12-10 20:01:28
"268","gisborneherald","Gisborne airport's new terminal recognised in Architecture Awards",2021-12-10 20:01:28
"269","dominionpost","
    
        We need to talk about the golf course
    
",2021-12-10 20:01:28
"270","thepress","
    
        South Island readies for Auckland influx
    
",2021-12-10 20:01:28
"271","guardian","President rejects nominee for foreign minister over <U+2018>low qualifications<U+2019>",2021-12-10 20:01:28
"272","times","Arthur Labinjo-Hughes: how dashed dreams and family chaos led to murder",2021-12-10 20:01:28
"273","dailymail","'Baby talk' isn't just cute! Speaking to your infant in exaggerated, singsong tones can help them learn to make words, study finds",2021-12-10 20:01:28
"274","independent","Paedophile who posed as banker to target thousands jailed for 32 years",2021-12-10 20:01:28
"275","mirror","You have THIRTY chances to win <U+00A3>25k in the time it takes to watch a game of football - find out how",2021-12-10 20:01:28
"276","telegraph","

Cut income tax by 2p, Rachel Reeves urges Rishi Sunak

",2021-12-10 20:01:28
"277","nytimes","Turkey<U+2019>s President Follows His Own Advice Even as Economy Slips",2021-12-10 20:01:28
"278","wsj","Starbucks Union Vote in Buffalo Energizes Labor Leaders5 min read",2021-12-10 20:01:28
"279","usatoday","<U+2018>Most generous person<U+2019>: Bob Dole's daughter honors father at funeral",2021-12-10 20:01:28
"280","washingtonpost","Are Democrats for working Americans or millionaires? ",2021-12-10 20:01:28
"281","latimes","Monkees<U+2019> singer-songwriter Michael Nesmith dies at 78",2021-12-10 20:01:28
