"","name","value","time"
"38","wsj","Stocks Rally as Investors Welcome Fed Decision",2021-12-16 00:01:32
"39","usatoday","Congress OKs $770B defense bill. Here's what's in it, and what's not",2021-12-16 00:01:32
"40","washingtonpost","Fed pivots toward tackling inflation, forecasting three rate hikes in <U+2019>22",2021-12-16 00:01:32
"41","latimes","Invasion Generation: Iraq<U+2019>s children of war come of age with little hope ",2021-12-16 00:01:32
"42","tampabay","PolitiFact<U+2019>s Lie of the Year: Lies about the Jan. 6 Capitol attack and its significance",2021-12-16 00:01:32
"43","heraldsun","Victoria<U+2019>s top VCE performers",2021-12-16 00:01:32
"44","dailytelegraph","Our say: Mosman<U+2019>s poor priorities",2021-12-16 00:01:32
"45","financialreview","NSW hits record of 1742 cases, Victoria has nine more deaths",2021-12-16 00:01:32
"46","couriermail","Tributes after shocking bike crash",2021-12-16 00:01:32
"47","westaustralian","The West AustralianexclusiveBail extended for alleged BHP <U+2018>off swing<U+2019> rapist ",2021-12-16 00:01:32
"48","advertiser","Listed: Our SACE high-flyers",2021-12-16 00:01:32
"49","globeandmail"," Ontario to speed up COVID-19 booster shots as early as Friday, cut capacity at large sporting events by 50% ",2021-12-16 00:01:32
"50","thestar","Free rapid COVID tests already popping up around Toronto, part of a holiday testing blitz",2021-12-16 00:01:32
"51","nationalpost","N.L. man gets just $1 for fence destroyed by snow plowed by town",2021-12-16 00:01:32
"52","torontosun","'NOW IS NOT THE TIME TO TRAVEL<U+2019>: Canada warns against trips abroad",2021-12-16 00:01:32
"53","vancouversun","COVID-19 update for Dec. 15: B.C. health officials to host last-minute COVID update | Don't travel internationally for non-essential reasons, government says | Ontario fast-tracks booster-shot program",2021-12-16 00:01:32
"54","montrealgazette","Tightening the rules for holidays? Nothing is excluded as 2,386 cases reported",2021-12-16 00:01:32
"55","nzherald","We've done it! NZ reaches 90% full vaccination milestone",2021-12-16 00:01:32
"56","waikato","
    
        Slip blocks State Highway 4, north of Taumaranui
    
",2021-12-16 00:01:32
"57","businessreview","
          
Government gets rapped knuckles over lack of financial transparency
        ",2021-12-16 00:01:32
"58","gisborneherald","Buzzer-beating drama: Women<U+2019>s Draft League gets a rousing start",2021-12-16 00:01:32
"59","dominionpost","
    
    
        
",2021-12-16 00:01:32
"60","thepress","
    
        Police name victim of fatal crash
    
",2021-12-16 00:01:32
"61","guardian","Boris Johnson<U+2019>s latest photo nightmare",2021-12-16 00:01:32
"62","times","Winter fashionista",2021-12-16 00:01:32
"63","dailymail","7<U+00B0>C",2021-12-16 00:01:32
"64","independent","Those parties keep coming up in North Shropshire, Boris",2021-12-16 00:01:32
"65","mirror","Richard Madeley experienced 'paranoia' on I'm A Celeb and thought viewers hated him",2021-12-16 00:01:32
"66","telegraph","
WATCH: TONIGHT'S TV
",2021-12-16 00:01:32
"67","nytimes","Economy updates: Stocks rose after the Federal Reserve announced plans to step up its inflation fight.",2021-12-16 00:01:32
"68","wsj","SEC Aims to Shore Up Money Markets, Curb Insider Trading",2021-12-16 00:01:32
"69","usatoday","8 feet of snow: Powerful storm lashes California",2021-12-16 00:01:32
"70","washingtonpost","In corporate America, a striking race gap",2021-12-16 00:01:32
"71","latimes","Fewer people moving to California, more leaving during the pandemic, study shows ",2021-12-16 00:01:32
"72","tampabay","DeSantis amps up rhetoric against critical race theory during rowdy event",2021-12-16 00:01:32
"73","heraldsun","KFC SuperCoach team picker, prices",2021-12-16 00:01:32
"74","dailytelegraph","Cricket tipping: Win a share of $10,000",2021-12-16 00:01:32
"75","financialreview","Biden nominates Kennedy as Australian ambassador",2021-12-16 00:01:32
"76","couriermail","Ride park<U+2019>s new $32m coaster",2021-12-16 00:01:32
"77","westaustralian","COVID cases continue to soar in NSW as Omicron fears grow",2021-12-16 00:01:32
"78","advertiser","SA<U+2019>s best Christmas lights mapped",2021-12-16 00:01:32
"79","globeandmail"," COVID-19 live updates: Alberta to ease indoor gathering limits, distribute rapid tests to government sites and pharmacies ",2021-12-16 00:01:32
"80","thestar","<U+2018>I<U+2019>ll be broken forever<U+2019>: Killed Toronto security guard remembered at sentencing for pot dispensary shooting",2021-12-16 00:01:32
"81","nationalpost","Average home price in Canada hits all-time high of $720,850",2021-12-16 00:01:32
"82","torontosun","School boards warn kids to take personal effects home for Christmas",2021-12-16 00:01:32
"83","vancouversun","Glavin: Trudeau is making slow progress on cleaning up Canada's money laundering mess",2021-12-16 00:01:32
"84","montrealgazette","'Amazon doesn't need our money, but our local merchants do,' Plante says",2021-12-16 00:01:32
"85","nzherald","Do we need to panic over the 'Jacinda Ardern' deepfake clip?",2021-12-16 00:01:32
"86","waikato","
    
        Sleepyhead development clears hurdle
    
",2021-12-16 00:01:32
"87","businessreview","
          
Budget boosts benefits while forecast deficits and debt lower than earlier expectations
        ",2021-12-16 00:01:32
"88","gisborneherald"," Van Aswegen and Arnold stand out",2021-12-16 00:01:32
"89","dominionpost","
    
        Anti-mandate protest heads through central Wellington to Parliament
    
",2021-12-16 00:01:32
"90","thepress","
    
        ChristchurchNZ hires high-flying former trade director as new chief executive
    
",2021-12-16 00:01:32
"91","guardian","Author and activist dies aged 69",2021-12-16 00:01:32
"92","times","The third jab",2021-12-16 00:01:32
"93","dailymail","Worried Whitty tells people to pick the events they attend 'carefully' as Omicron sends daily Covid cases to highest level ever: 50% jump in a week sees 78,610 infections but Boris REFUSES his own experts' plea for 'Plan C'",2021-12-16 00:01:32
"94","independent","Think carefully before Christmas socialising, PM warns as 78,610 new Covid cases breaks UK record",2021-12-16 00:01:32
"95","mirror"," F1 governing body releases statement on ""misunderstanding"" during Verstappen v Hamilton finaleVIDEO",2021-12-16 00:01:32
"96","telegraph","

Scale back your Christmas plans, say Boris Johnson and Chris Whitty

",2021-12-16 00:01:32
"97","nytimes","What is inflation, and why is it up? Here<U+2019>s a guide to explain the ongoing price burst.",2021-12-16 00:01:32
"98","wsj","Xi Jinping<U+2019>s Leadership Style: Micromanagement That Leaves Underlings Scrambling",2021-12-16 00:01:32
"99","usatoday","Coronavirus numbers: See virus rates by every state",2021-12-16 00:01:32
"100","washingtonpost","This block was for first-time homebuyers. Then global investors bought in.",2021-12-16 00:01:32
"101","latimes","In policy shift, the Fed projects three interest rate hikes in 2022",2021-12-16 00:01:32
"102","tampabay","Road where Plant High students died is slated for fixes. When there<U+2019>s money.",2021-12-16 00:01:32
"103","heraldsun","VCE results revealed for more than 45,000 students",2021-12-16 00:01:32
"104","dailytelegraph","Cases surge again: NSW records 1742 infections",2021-12-16 00:01:32
"105","financialreview","Qantas signals $1.1b first-half loss",2021-12-16 00:01:32
"106","couriermail","Top 20 Under 40: QLD<U+2019>s young business stars revealed",2021-12-16 00:01:32
"107","westaustralian"," opinionEditorial: Nurse exodus adds to pressure on WA<U+2019>s reopening",2021-12-16 00:01:32
"108","advertiser","Power 50: Waning influence of big names who dropped off the list",2021-12-16 00:01:32
"109","globeandmail"," Rapid antigen tests: How they work and where to find them ",2021-12-16 00:01:32
"110","thestar","COVID worries postpone Ford<U+2019>s housing affordability summit with provincial mayors and regional chairs",2021-12-16 00:01:32
"111","nationalpost","Billie Eilish says watching porn from age 11 'really destroyed my brain'",2021-12-16 00:01:32
"112","torontosun","Enhanced mask protocol starts Saturday at Scotiabank Arena: MLSE",2021-12-16 00:01:32
"113","vancouversun","B.C. doctors upset their <U+2018>safe supply' of heroin going unprescribed during overdose crisis",2021-12-16 00:01:32
"114","montrealgazette","Montreal home prices could jump another 8% in 2022, real-estate forecast says",2021-12-16 00:01:32
"115","nzherald","'Anger': The photo that has all of Britain talking",2021-12-16 00:01:32
"116","waikato","
    
        Cop car stolen at scene of serious crash near Rotorua
    
",2021-12-16 00:01:32
"117","businessreview","
          
Pac-Man and pack-robots fuel Rockit<U+2019>s growth 
        ",2021-12-16 00:01:32
"118","gisborneherald","Club bowls news",2021-12-16 00:01:32
"119","dominionpost","
    
        Tauranga Citizens Club listed as a 'high risk' location of interest
    
",2021-12-16 00:01:32
"120","thepress","
    
        Man accused of $500k fraud facing four new dishonesty charges
    
",2021-12-16 00:01:32
"121","guardian","US releases 1,500 documents about former president's assassination",2021-12-16 00:01:32
"122","times","Cut back on plans over Christmas, says Whitty",2021-12-16 00:01:32
"123","dailymail","Police want to APPEAL against Katie Price's suspended sentence after magistrate spared 43-year-old model jail for driving while high, drunk and banned because she went to the Priory, despite saying she deserved to spend Christmas in prison",2021-12-16 00:01:32
"124","independent","PM accuses Robert Peston of <U+2018>completely mischaracterising<U+2019> Christmas parties at No 10 ",2021-12-16 00:01:32
"125","mirror","Queen to consult family with Windsor Castle pre-Christmas party 'hanging in balance'",2021-12-16 00:01:32
"126","telegraph","

Commons rebellion
How Boris Johnson<U+2019>s magic died at the 1922 Committee

",2021-12-16 00:01:32
"127","nytimes","U.S. Covid Deaths Surpass 800,000",2021-12-16 00:01:32
"128","wsj","Democrats<U+2019> $2 Trillion Package Stalls as Manchin Talks Make Little Headway",2021-12-16 00:01:32
"129","usatoday","What role did cell phones play for warehouse workers in deadly storms?",2021-12-16 00:01:32
"130","washingtonpost","Biden visits Kentucky to tour state in tornado aftermath",2021-12-16 00:01:32
"131","latimes","Too many qualified students are shut out of UC and CSU. A new study offers some solutions ",2021-12-16 00:01:32
"132","tampabay","5 things to know about Tampa Bay weather this Christmas season",2021-12-16 00:01:32
"133","heraldsun","Victoria records biggest case spike in two months",2021-12-16 00:01:32
"134","dailytelegraph","Ex-top Covid doc taunts <U+2018>peanut gallery<U+2019> medical body",2021-12-16 00:01:32
"135","financialreview","US to lift rates three times in 2022",2021-12-16 00:01:32
"136","couriermail","Broncos, bikies, Candyman: Qld<U+2019>s powerful celebrity lawyers revealed",2021-12-16 00:01:32
"137","westaustralian","Why WA unions want <U+2018>radically better<U+2019> wages policy",2021-12-16 00:01:32
"138","advertiser","$5m damage bill in mega warehouse blaze",2021-12-16 00:01:32
"139","globeandmail"," Engineer accused of trying to leak Canadian government secrets to China no longer being prosecuted ",2021-12-16 00:01:32
"140","thestar","<U+2018>Incalculable<U+2019> loss: Fans remember bell hooks by sharing the late author and activist<U+2019>s most impactful work",2021-12-16 00:01:32
"141","nationalpost","Federal government warns against non-essential travel in response to Omicron",2021-12-16 00:01:32
"142","torontosun","Canada's opioid overdose crisis could worsen through 2022",2021-12-16 00:01:32
"143","vancouversun","Dan Fumano: 'Watershed moment': Vancouver's council allows more rental housing",2021-12-16 00:01:32
"144","montrealgazette","Quebec pharmacists lay out rules for picking up free home rapid tests",2021-12-16 00:01:32
"145","nzherald","Putin and Xi show united front amid rising tensions with US",2021-12-16 00:01:32
"146","waikato","
    
        Two cases of Covid-19 at Hamilton school
    
",2021-12-16 00:01:32
"147","businessreview","
          
Investing in indie gaming
        ",2021-12-16 00:01:32
"148","gisborneherald"," Gisborne cricketer banned for life",2021-12-16 00:01:32
"149","dominionpost","
    
        Police seek missing Castlepoint man
    
",2021-12-16 00:01:32
"150","thepress","
    
        Prime Minister offers 'deepest respect and gratitude' to March 15 heroes
    
",2021-12-16 00:01:32
"151","guardian","Qatari feminist activist feared murdered or detained",2021-12-16 00:01:32
"152","times","How weak whips and secret rebels left PM reeling",2021-12-16 00:01:32
"153","dailymail","'I've never been more concerned about the pandemic than I am tonight': WHO Covid-19 envoy warns of 'unprecedented' spread of Omicron after Britain records highest ever daily cases tally since the pandemic began",2021-12-16 00:01:32
"154","independent","Phone batteries could last a week with new chip, Samsung says",2021-12-16 00:01:32
"155","mirror","Omicron symptoms - how to tell the difference between a cold and new Covid variant",2021-12-16 00:01:32
"156","telegraph","

Comment
Boris is dooming Britain to a dismal cycle of never-ending lockdowns

",2021-12-16 00:01:32
"157","nytimes","C.D.C. Virus Tests Were Contaminated and Poorly Designed, Agency Says",2021-12-16 00:01:32
"158","wsj","Chauvin Pleads Guilty to Violating Floyd<U+2019>s Civil Rights",2021-12-16 00:01:32
"159","usatoday","House holds Mark Meadows in contempt for defying subpoena",2021-12-16 00:01:32
"160","washingtonpost","A Kentucky neighborhood was a haven for refugees. Then the tornado struck.",2021-12-16 00:01:32
"161","latimes","Proposed tax would fund L.A. homeless housing",2021-12-16 00:01:32
"162","tampabay","How to embrace a Florida Christmas",2021-12-16 00:01:32
"163","heraldsun","Omicron reaction <U+2018>not proportionate<U+2019>: expert",2021-12-16 00:01:32
"164","dailytelegraph","Wanted Sydney rapper hands himself in",2021-12-16 00:01:32
"165","financialreview","UK hits record daily cases as PM insists <U+2018>we<U+2019>re not closing<U+2019>",2021-12-16 00:01:32
"166","couriermail","No lockdowns, but fears Christmas cancelled as quarantine questions linger",2021-12-16 00:01:32
"167","westaustralian","The West AustralianexclusiveBayswater council makes big push for compulsory voting",2021-12-16 00:01:32
"168","advertiser","Man <U+2018>coughs deliberately<U+2019> on worker at Covid testing site",2021-12-16 00:01:32
"169","globeandmail"," Indigenous sisters struggle to undo a 1994 murder conviction and break a cycle of parole and punishment ",2021-12-16 00:01:32
"170","thestar","Hamilton non-profit aims to buy Delta Secondary to convert into affordable housing",2021-12-16 00:01:32
"171","nationalpost","Inflation holds at 18-year high in Canada as pressure mounts to raise rates",2021-12-16 00:01:32
"172","torontosun","BONOKOSKI: Religion not the be-all answer to end all answers",2021-12-16 00:01:32
"173","vancouversun","Government warns against non-essential travel in response to Omicron",2021-12-16 00:01:32
"174","montrealgazette","Montreal archdiocese independent ombudswoman receives 75 formal complaints",2021-12-16 00:01:32
"175","nzherald","Give it a Chris-miss: How big firms are handling year-end parties in the pandemic",2021-12-16 00:01:32
"176","waikato","
    
        New Zealand's newest golf course opens
    
",2021-12-16 00:01:32
"177","businessreview","
          
Sky finally makes deal to sell Mt Wellington properties 
        ",2021-12-16 00:01:32
"178","gisborneherald"," Crossfit success",2021-12-16 00:01:32
"179","dominionpost","
    
        Widow tried to keep farm from late husband's children
    
",2021-12-16 00:01:32
"180","thepress","
    
        Firearms and 16,000 rounds of ammunition seized in Marlborough Sounds
    
",2021-12-16 00:01:32
"181","guardian","Mexican woman shot in head by US Border Patrol files claim: <U+2018>I am looking for justice<U+2019>",2021-12-16 00:01:32
"182","times","PM must watch his back after very public rebellion",2021-12-16 00:01:32
"183","dailymail","Moderna booster is found to increase Omicron fighting antibodies 20-fold - but offers much lower protections than its original two dose vaccine did against earlier COVID variants<U+00A0>",2021-12-16 00:01:32
"184","independent","Max Verstappen: I don't care if they try to take my F1 world title away",2021-12-16 00:01:32
"185","mirror","Boy, 2, dies after choking on piece of banana mum gave him before bedtime",2021-12-16 00:01:32
"186","telegraph","

Blow for Boris Johnson
All six leaders of 1922 Committee join rebellion against Covid passports

",2021-12-16 00:01:32
"187","nytimes","New York University is the latest school to cancel events over a coronavirus surge.",2021-12-16 00:01:32
"188","wsj","Covid-19 Outbreaks Disrupt Princeton, Cornell End of Term",2021-12-16 00:01:32
"189","usatoday","'King of all poisonous snakes' slithers out of Christmas tree",2021-12-16 00:01:32
"190","washingtonpost","Wind storm slamming Central U.S., with rare tornado threat in the north",2021-12-16 00:01:32
"191","latimes","Retailers say thefts are at crisis level. The numbers say otherwise",2021-12-16 00:01:32
"192","tampabay","Tampa<U+2019>s Oddfellows Ice Cream Co. shop opening this week",2021-12-16 00:01:32
"193","heraldsun","Mum<U+2019>s tragic journey from dreamer to infanticide",2021-12-16 00:01:32
"194","dailytelegraph","Warne: Biggest shock from Australia<U+2019>s Gabba thumping",2021-12-16 00:01:32
"195","financialreview","Westpac gets the protest vote it deserves",2021-12-16 00:01:32
"196","couriermail","Cases surge again: NSW records 1742 infections",2021-12-16 00:01:32
"197","westaustralian","Ratepayers foot bill for Councillor<U+2019>s wage despite Qld move",2021-12-16 00:01:32
"198","advertiser","Covid cases spike: 1742 in NSW and 1622 in Victoria",2021-12-16 00:01:32
"199","globeandmail"," Chinook salmon barely stand a chance against climate instability on the Nooksack River  Subscriber content  ",2021-12-16 00:01:32
"200","thestar","How health professionals plan to spend their holidays on a wave of Omicron",2021-12-16 00:01:32
"201","nationalpost","Labour shortage threatens to become economy's biggest bottleneck",2021-12-16 00:01:32
"202","torontosun","Toronto extends mandatory mask, other COVID bylaws until April",2021-12-16 00:01:32
"203","vancouversun","Couple allegedly defrauded Alberta, B.C. investors of $1.3 million",2021-12-16 00:01:32
"204","montrealgazette","Snowflakes for Seniors brings a blast of holiday cheer in T.M.R.",2021-12-16 00:01:32
"205","nzherald","Govt's choice of low-fee KiwiSaver default providers questioned",2021-12-16 00:01:32
"206","waikato","
    
        Hamilton's river pushback on new housing rules
    
",2021-12-16 00:01:32
"207","businessreview","
          
Auditor border exemption 'not a moment too soon'
        ",2021-12-16 00:01:32
"208","gisborneherald","Undetected Covid case likely in Gisborne community",2021-12-16 00:01:32
"209","dominionpost","
    
        Police seize cannabis plants and growing equipment
    
",2021-12-16 00:01:32
"210","thepress","
    
        Evacuations, slips and surface flooding
    
",2021-12-16 00:01:32
"211","guardian","Biden nominates John F Kennedy's daughter to be ambassador to Australia",2021-12-16 00:01:32
"212","times","Petrol prices push inflation to highest level in a decade",2021-12-16 00:01:32
"213","dailymail","Ditch kids' classics like Peter Rabbit and get your children reading woke modern books about helping the homeless and a boy whose mums are both pirates, Oxford University Press tells parents",2021-12-16 00:01:32
"214","independent","Andrew<U+2019>s secret settlement deal to be made public, as Ghislaine Maxwell <U+2018>too fragile<U+2019> to testify",2021-12-16 00:01:32
"215","mirror","Rishi Sunak blasted for trip to California while UK pubs plunge into crisis",2021-12-16 00:01:32
"216","telegraph","

Transmission
Omicron spreads 70 times faster in airways than delta but 10 times slower in lungs

",2021-12-16 00:01:32
"217","nytimes","Broadway is rattled by cancellations as positive Covid tests upend productions.",2021-12-16 00:01:32
"218","wsj","Biden Promises Funding for Cleanup After Kentucky Tornadoes4 min read",2021-12-16 00:01:32
"219","usatoday","Voter suppression laws 'the worst' since Jim Crow, drive gaps in voter turnout",2021-12-16 00:01:32
"220","washingtonpost","Fauci says omicron-specific vaccine is not yet needed because booster shots will protect",2021-12-16 00:01:32
"221","latimes","Omicron spreads in Southern California as state mask order takes effect",2021-12-16 00:01:32
"222","tampabay","At emotional Hillsborough schools meeting, calls for investigation into sexual harassment policies",2021-12-16 00:01:32
"223","heraldsun","Victoria<U+2019>s top-performing property markets of 2021",2021-12-16 00:01:32
"224","dailytelegraph","Kids seen ducking bullets in failed gangland hit",2021-12-16 00:01:32
"225","financialreview","Little-known billionaire buys $9.4m NSW farm",2021-12-16 00:01:32
"226","couriermail","South East Qld<U+2019>s top performing property markets of 2021",2021-12-16 00:01:32
"227","westaustralian","Where to find 10 best Christmas cocktails in Perth ",2021-12-16 00:01:32
"228","advertiser","Day-night match will pump millions into SA economy",2021-12-16 00:01:32
"229","globeandmail"," Has this U.S. river gone rogue? After B.C. floods, locals in Washington State think the answer may be sedimentary ",2021-12-16 00:01:32
"230","thestar","Construction was one of the few industries that grew during the pandemic <U+2014> but new report finds wages stagnated",2021-12-16 00:01:32
"231","nationalpost","Federal digital services tax legislation now would be 'risky' considering strained U.S. trade relations: critics",2021-12-16 00:01:32
"232","torontosun","HUNTER: Fabio Sementilli's family readies for murder trial far from home",2021-12-16 00:01:32
"233","vancouversun","B.C. flood update: Canadian Red Cross takes over Emergency Support Services to flood evacuees | Officials to provide update on flood recovery | Engineers say better forecasting, warnings could protect B.C. from disasters",2021-12-16 00:01:32
"234","montrealgazette","Conservatives should change stance, be prepared to challenge Bill 21 in court: MP",2021-12-16 00:01:32
"235","nzherald","Jailed: Jealous man tried to murder his ex, killed hero who went to help",2021-12-16 00:01:32
"236","waikato","
    
        K<U+0101>inga Ora plans apartment complex for Whakat<U+0101>ne
    
",2021-12-16 00:01:32
"237","businessreview","
          
Wellington Drive confirms record revenue expected
        ",2021-12-16 00:01:32
"238","gisborneherald"," Local gang leader jailed two years for kidnapping GDC employee",2021-12-16 00:01:32
"239","dominionpost","
    
        Concerns for welfare of missing Wellington man
    
",2021-12-16 00:01:32
"240","thepress","
    
        Teens charged with burglaries after fleeing scene of Dunedin couch fire
    
",2021-12-16 00:01:32
"241","guardian","Minister resigns over claims he faked education credentials",2021-12-16 00:01:32
"242","times","Star Hobson murderer jailed for at least 25 years",2021-12-16 00:01:32
"243","dailymail","Why I fear surrender to political correctness cost this little girl her life: As a gay woman, JULIE BINDEL is appalled at how two women weaponised their sexuality to intimidate the social workers who could have saved Star<U+00A0>",2021-12-16 00:01:32
"244","independent","Arsenal into top four as Martinelli and Smith Rowe sink Hammers",2021-12-16 00:01:32
"245","mirror","Private jet with 9 people on board crashes during emergency landing at airport",2021-12-16 00:01:32
"246","telegraph","

Origins
Wuhan lab leak 'now the most likely' source of Covid, MPs told

",2021-12-16 00:01:32
"247","nytimes","The Metropolitan Opera said it would mandate booster shots for all staff and audience members beginning Jan. 17.",2021-12-16 00:01:32
"248","wsj","I<U+2019>ve Tried to Make Travel Better for 20 Years. Mostly It<U+2019>s Gotten Worse.6 min read",2021-12-16 00:01:32
"249","usatoday","It's official: Arctic Siberia broke heat record with 100-degree day",2021-12-16 00:01:32
"250","washingtonpost","U.S. spent more than $4 trillion on health care last year",2021-12-16 00:01:32
"251","latimes","California, Arizona and Nevada agree to take less water from ailing Colorado River",2021-12-16 00:01:32
"252","tampabay","Lightning<U+2019>s Taylor Raddysh grows more confident with every goal",2021-12-16 00:01:32
"253","heraldsun","F1<U+2019>s stunning confession amid Abu Dhabi race farce",2021-12-16 00:01:32
"254","dailytelegraph","Transfer watch: Former flyer in shock return",2021-12-16 00:01:32
"255","financialreview","This suburb adds $2.28m to your house price in a year",2021-12-16 00:01:32
"256","couriermail","State<U+2019>s stunning jobs boom, with 200,000 more on way",2021-12-16 00:01:32
"257","westaustralian","The West AustralianexclusiveThe staggering amount of nurses leaving WA health system ",2021-12-16 00:01:32
"258","advertiser","Warne: Biggest shock from Australia<U+2019>s Gabba thumping",2021-12-16 00:01:32
"259","globeandmail"," Why this doctor is trying to find you rapid tests  Podcast  ",2021-12-16 00:01:32
"260","thestar","Secret money. Elite Canadian families. And a corporate landlord accused of pandemic evictions",2021-12-16 00:01:32
"261","nationalpost","'Please get me out': Alleged ex-ISIL follower tells Canadian official he would take Siberia, Guantanamo over Kurdish jail",2021-12-16 00:01:32
"262","torontosun","SIU investigating after bank robbery suspect shot by police: York cops",2021-12-16 00:01:32
"263","vancouversun","COVID-19: Hogan's Alley Society and UBC conducting survey to understand vaccine experience of Black people",2021-12-16 00:01:32
"264","montrealgazette","Evictions going up in Quebec, housing rights group says",2021-12-16 00:01:32
"265","nzherald","Mike Hosking: Why this year was worse than last - and my politician of 2021",2021-12-16 00:01:32
"266","waikato","
    
        Aucklanders head for Coromandel beaches, baches
    
",2021-12-16 00:01:32
"267","businessreview","
          
Court mulls summary judgment on Kerr
        ",2021-12-16 00:01:32
"268","gisborneherald","OK to hate the unvaxxed",2021-12-16 00:01:32
"269","dominionpost","
    
        Robertson announces new climate fund and health spend for 2022 Budget
    
",2021-12-16 00:01:32
"270","thepress","
    
        'I just wanted to help people': Bravery award for March 15 hero who helped save lives
    
",2021-12-16 00:01:32
"271","guardian","Lawyers ask judge to allow witnesses to testify anonymously ",2021-12-16 00:01:32
"272","times","Hamilton gets his knighthood after Grand Prix setback",2021-12-16 00:01:32
"273","dailymail","Smiling 'evil' stepmother is jailed for 25 years for murdering Star Hobson while 16-month-old girl's 'cruel and callous' mother is put behind bars for JUST eight years for letting her die after social services missed five chances to save her<U+00A0>",2021-12-16 00:01:32
"274","independent","Woman jailed for 25 years over murder of 16-month-old girl",2021-12-16 00:01:32
"275","mirror","Warning monster who abused at least 102 women and girls may have committed other crimes",2021-12-16 00:01:32
"276","telegraph","

Boris Johnson
Vaccinate your children over the holidays to keep schools open

",2021-12-16 00:01:32
"277","nytimes","Senate Passes $768 Billion Defense Bill, Sending It to Biden",2021-12-16 00:01:32
"278","wsj","Afghan Women Face Old Family Pressures7 min read",2021-12-16 00:01:32
"279","usatoday","Girl, 9, dies in tornado after taking photo to show she was 'safe'",2021-12-16 00:01:32
"280","washingtonpost","Ghislaine Maxwell<U+2019>s trial resumes Thursday. A key question: Are enablers criminally liable?",2021-12-16 00:01:32
"281","latimes","bell hooks, author who brought Black women<U+2019>s perspectives to feminism, dies at 69",2021-12-16 00:01:32
