"","name","value","time"
"25","nzherald","'Racial profiling': M<U+0101>ori teen in tears after store employee calls her 'undesirable'",2021-12-14 08:01:30
"26","waikato","
    
        Sixteen new Covid-19 locations of interest in Tauranga
    
",2021-12-14 08:01:30
"27","businessreview","
    
      Forbar warns THL not to count its chickens 
    
  ",2021-12-14 08:01:30
"28","gisborneherald"," KidsCan spreads joy for Riverdale",2021-12-14 08:01:30
"29","dominionpost","
    
        Sixteen new Covid-19 locations of interest in Tauranga
    
",2021-12-14 08:01:30
"30","thepress","
    
        Christchurch eyeing up bid for 2027 edition of Prince Harry's Invictus Games
    
",2021-12-14 08:01:30
"31","guardian","Antony Blinken warns China over behaviour in Asia-Pacific",2021-12-14 08:01:30
"32","times","Chronic stress",2021-12-14 08:01:30
"33","dailymail","5<U+00B0>C",2021-12-14 08:01:30
"34","independent","Get real, stop being selfish and get the booster <U+2013> now ",2021-12-14 08:01:30
"35","mirror","Five new symptoms of Omicron - and how new variant differs from original Covid",2021-12-14 08:01:30
"36","telegraph","
SIGN UP: COOKBOOK NEWSLETTER
",2021-12-14 08:01:30
"37","nytimes","Three Fox News hosts texted Mark Meadows during the Jan. 6 riot urging him to tell Donald Trump to try to stop it.",2021-12-14 08:01:30
"38","wsj","Hospitals Drop Staff Vaccine Mandates Amid Labor Crunch",2021-12-14 08:01:30
"39","usatoday","House Jan. 6 panel calls for contempt charges against Mark Meadows",2021-12-14 08:01:30
"40","washingtonpost","Fox News hosts urged Meadows to have Trump stop Jan. 6 violence, texts show",2021-12-14 08:01:30
"41","latimes","Former DWP chief cyber risk officer agrees to plead guilty to lying to authorities",2021-12-14 08:01:30
"42","tampabay","Plant High student lived full life before fatal motorcycle crash, mom says",2021-12-14 08:01:30
"43","heraldsun","Get puzzling with our BrainGains app",2021-12-14 08:01:30
"44","dailytelegraph","Our say: Time to make a Covid call",2021-12-14 08:01:30
"45","financialreview","How two Swiss moguls could push CSL into paying up big for Vifor",2021-12-14 08:01:30
"46","couriermail","Headphones you need as travel returns",2021-12-14 08:01:30
"47","westaustralian","Full list of possible WA COVID exposures sites",2021-12-14 08:01:30
"48","advertiser","Get puzzling with our BrainGains app",2021-12-14 08:01:30
"49","globeandmail"," Ottawa earmarks $40-billion for First Nations child welfare, long-term reform in fall economic statement ",2021-12-14 08:01:30
"50","thestar","Omicron is poised to overtake Delta in Ontario: What you need to know",2021-12-14 08:01:30
"51","nationalpost","Crash by Canadian driver results in one of the most controversial Formula 1 championships ever",2021-12-14 08:01:30
"52","torontosun","Hundreds attend funeral for former mayor Mel Lastman",2021-12-14 08:01:30
"53","vancouversun","COVID-19 update for Dec. 13: 1,129 new cases, five deaths over three days | B.C. to update Omicron variant cases on Tuesday | UVic cancels in-person exams due to COVID-19",2021-12-14 08:01:30
"54","montrealgazette","Hanes: Even kids can see Bill 21 is wrong, why can't our leaders?",2021-12-14 08:01:30
"55","nzherald","Live: Countdown to freedom - police warn of delays, reveal how Northland checkpoints will work",2021-12-14 08:01:30
"56","waikato","
    
        Five injured in Hamilton power pole crash
    
",2021-12-14 08:01:30
"57","businessreview","
          
Merger nice to have, not necessary: Tourism Holdings head
        ",2021-12-14 08:01:30
"58","gisborneherald","Orange glow for New Year<U+2019>s Eve",2021-12-14 08:01:30
"59","dominionpost","
    
    
        
",2021-12-14 08:01:30
"60","thepress","
    
        $17m Government-funded temporary village promised for flood-damaged Westport
    
",2021-12-14 08:01:30
"61","guardian","Amazon faces scrutiny over worker safety after tornado strikes warehouse",2021-12-14 08:01:30
"62","times","Don't ditch dairy",2021-12-14 08:01:30
"63","dailymail","Senior NHS worker warns service is being 'set up to fail' with Boris's million-shots-a-day target and there are 'real questions' if it can succeed - as PM calls on tens of thousands to bolster volunteer 'booster army' in bid to jab all adults by New Year<U+00A0>",2021-12-14 08:01:30
"64","independent","We must begin to imagine a monarchy without the Queen",2021-12-14 08:01:30
"65","mirror","Craig Charles shares that his son Jack is in hospital on oxygen amid Covid battle",2021-12-14 08:01:30
"66","telegraph","
WATCH: TONIGHT'S TV
",2021-12-14 08:01:30
"67","nytimes","Lawyers clashed again over a congressional subpoena seeking former President Trump<U+2019>s financial records.",2021-12-14 08:01:30
"68","wsj","House Panel Votes to Recommend Holding Mark Meadows in Contempt",2021-12-14 08:01:30
"69","usatoday","74 dead in Kentucky tornadoes, governor says; 26,000 without power",2021-12-14 08:01:30
"70","washingtonpost","Mayfield tornado killed a young couple and two of their children, devastating a close-knit Amish community",2021-12-14 08:01:30
"71","latimes","5 things to know about Mayor Eric Garcetti<U+2019>s confirmation hearing",2021-12-14 08:01:30
"72","tampabay","St. Petersburg man drove 136 mph on Howard Frankland, troopers say",2021-12-14 08:01:30
"73","heraldsun","Victoria<U+2019>s top VCE performers",2021-12-14 08:01:30
"74","dailytelegraph","Get puzzling with our BrainGains app",2021-12-14 08:01:30
"75","financialreview","CSL icing on cake for whopper year of M&A",2021-12-14 08:01:30
"76","couriermail","How to win $2000 every Ashes Test",2021-12-14 08:01:30
"77","westaustralian","Hefty fine for Perth rubbish dumper ",2021-12-14 08:01:30
"78","advertiser","SA hairdresser wins global award",2021-12-14 08:01:30
"79","globeandmail"," A Mountie, a residential school and a cover-up  Podcast  ",2021-12-14 08:01:30
"80","thestar","Ontario government moves to speed boosters, tighten rules at nursing homes as Omicron spreads",2021-12-14 08:01:30
"81","nationalpost","Jordan Peterson returns to Cambridge where he was a victim of cancel culture in 2019",2021-12-14 08:01:30
"82","torontosun","Sign up for the Traik-eotomy NHL newsletter and you won't miss a thing",2021-12-14 08:01:30
"83","vancouversun","COVID-19: B.C. woman who says she nearly died from vaccine fights for exemption",2021-12-14 08:01:30
"84","montrealgazette","Bill 21: Trudeau says he won't give Legault an excuse to clash with Ottawa",2021-12-14 08:01:30
"85","nzherald","Major building product supplier warns of price rises",2021-12-14 08:01:30
"86","waikato","
    
        Strange substance on Coromandel beaches is dead seagrass
    
",2021-12-14 08:01:30
"87","businessreview","
          
Merger helps elevate Covid-wracked prospects at THL
        ",2021-12-14 08:01:30
"88","gisborneherald","A new era beckons: Women<U+2019>s Draft League gets under way tonight",2021-12-14 08:01:30
"89","dominionpost","
    
        'Vanishing' vaccine passes frustrate users
    
",2021-12-14 08:01:30
"90","thepress","
    
        Security measures 'beefed up' as trespassed councillor misses meetings
    
",2021-12-14 08:01:30
"91","guardian","Elon Musk named Time's person of the year",2021-12-14 08:01:30
"92","times","Humour alert",2021-12-14 08:01:30
"93","dailymail","Pubs and restaurants could be closed under harsh New Year curbs sparking yet more Tory outrage as 79 MPs vow to vote against Boris's Plan B TODAY",2021-12-14 08:01:30
"94","independent","UK races to fight omicron as infections hit estimated 200,000 a day and NHS raises Covid alert level",2021-12-14 08:01:30
"95","mirror","Man Utd game vs Brentford postponed by Premier League after Covid outbreak confirmedVIDEO",2021-12-14 08:01:30
"96","telegraph","

NHS overwhelmed after millions answer call for Covid booster jabs

",2021-12-14 08:01:30
"97","nytimes","Denmark and Norway Predict Drastic Spike in Omicron Cases",2021-12-14 08:01:30
"98","wsj","Virgin Atlantic Lost Money for Years. Will a Pandemic Reboot Stop the Red Ink?",2021-12-14 08:01:30
"99","usatoday","Supreme Court won't stop New York vaccine mandate for health care workers",2021-12-14 08:01:30
"100","washingtonpost","Disbelief in Kentucky as death toll rises and residents survey tornado damage",2021-12-14 08:01:30
"101","latimes","California proposes big changes to rooftop solar incentives",2021-12-14 08:01:30
"102","tampabay","Ken Welch invited to White House along with other newly elected mayors",2021-12-14 08:01:30
"103","heraldsun","Bikie boss Toby Mitchell arrested",2021-12-14 08:01:30
"104","dailytelegraph","Ex-NRL star charged with sharing child abuse material",2021-12-14 08:01:30
"105","financialreview","AdBlue crisis fires up $2.6b South Australian urea venture",2021-12-14 08:01:30
"106","couriermail","Ex-NRL star charged with sharing child abuse material",2021-12-14 08:01:30
"107","westaustralian","Millions to be poured into tackling CBD violence",2021-12-14 08:01:30
"108","advertiser","Little racers a big roadblock in SA bid for Supercars return",2021-12-14 08:01:30
"109","globeandmail"," Tam underlines need for COVID-19 rapid tests, boosters to help control another wave as Omicron escalates ",2021-12-14 08:01:30
"110","thestar","Two shots may not be enough. Here<U+2019>s what you need to know about booking a booster as Omicron surges in Ontario",2021-12-14 08:01:30
"111","nationalpost","Billionaire Elon Musk, CEO of Tesla and SpaceX, named Time's 2021 'Person of the Year'",2021-12-14 08:01:30
"112","torontosun","Hells Angels Toronto boss Donny Petersen reportedly dead at 74",2021-12-14 08:01:30
"113","vancouversun","B.C. flood recovery: Gas rationing ends Tuesday, Coquihalla could reopen this year",2021-12-14 08:01:30
"114","montrealgazette","Montreal police arrest six teens after schools threatened online",2021-12-14 08:01:30
"115","nzherald","Kids witness frenzied stabbing attack on mother",2021-12-14 08:01:30
"116","waikato","
    
        Cycling NZ closes four development hubs
    
",2021-12-14 08:01:30
"117","businessreview","
          
NBR Today: A quick take on today<U+2019>s stories
        ",2021-12-14 08:01:30
"118","gisborneherald","Campion win interschool derby by a boundary",2021-12-14 08:01:30
"119","dominionpost","
    
        'Tourists' make heavy rain and flooding worse
    
",2021-12-14 08:01:30
"120","thepress","
    
        'He is our dog': The bizarre backstory behind Louis the stolen chihuahua
    
",2021-12-14 08:01:30
"121","guardian","Urgent action needed to halt trafficking of children in orphanages, says charity ",2021-12-14 08:01:30
"122","times","We can<U+2019>t hit booster jabs target, warn NHS bosses",2021-12-14 08:01:30
"123","dailymail","'I alerted the wider world to Omicron - and I believe Britain is overreacting':<U+00A0> Doctor Angelique Coetzee, the South African GP who knows more about its effects than anyone, calls for calm despite variant cases spiking 50 per cent in 24 hours<U+00A0>",2021-12-14 08:01:30
"124","independent","Boris Johnson faces biggest revolt yet over Covid <U+2018>plan B<U+2019> measures",2021-12-14 08:01:30
"125","mirror","I'm A Celeb's Danny Miller's incredible sacrifice to ensure his family are secure after his Emmerdale exit",2021-12-14 08:01:30
"126","telegraph","

Tory whips scramble to curb backbench revolt against Covid vaccine passports

",2021-12-14 08:01:30
"127","nytimes","Covid depression is rising worldwide, along with renewed restrictions for Omicron.",2021-12-14 08:01:30
"128","wsj","Shareholders Press Facebook for Governance Changes",2021-12-14 08:01:30
"129","usatoday","UK reports first known death from omicron variant: COVID-19 updates",2021-12-14 08:01:30
"130","washingtonpost","Wealthy nations rush boosters to counter omicron as poorer nations await first doses",2021-12-14 08:01:30
"131","latimes","Former O.C. sheriff<U+2019>s deputy charged with pouring scalding water on man in jail",2021-12-14 08:01:30
"132","tampabay","Water Street Tampa expands ReliaQuest HQ, adds Sparkman Wharf tenants",2021-12-14 08:01:30
"133","heraldsun","New development in Tyrrell search",2021-12-14 08:01:30
"134","dailytelegraph","William Tyrrell: Police wind down search for clues in Kendall",2021-12-14 08:01:30
"135","financialreview","Defence quietly cancels another navy contract <U+2013> after denying problems",2021-12-14 08:01:30
"136","couriermail","Omicron among four new cases, Qld flights on exposure list",2021-12-14 08:01:30
"137","westaustralian","The West AustralianexclusiveWhy Omicron has made AZ booster even more crucial",2021-12-14 08:01:30
"138","advertiser","SANFL makes big call on Covid-19 vax policy",2021-12-14 08:01:30
"139","globeandmail"," We have a lot to learn about COVID-19 immunity ",2021-12-14 08:01:30
"140","thestar","In Barry and Honey Sherman<U+2019>s murder case, police fumbled while clock ticked",2021-12-14 08:01:30
"141","nationalpost","Matt Gurney: Apology-addict Trudeau can't be bothered to say 'sorry' to military sexual misconduct victims",2021-12-14 08:01:30
"142","torontosun","TRAIKOS: NHL appears to be one more COVID-19 case away from pulling out of the Olympics",2021-12-14 08:01:30
"143","vancouversun","Surrey taxpayers on the hook for mayor's legal fees after mischief charge",2021-12-14 08:01:30
"144","montrealgazette","Man caught trying to use drone to smuggle drugs into jail found dead in Lachine apartment",2021-12-14 08:01:30
"145","nzherald","Analysis: $500m more Govt support gives Air NZ breathing space",2021-12-14 08:01:30
"146","waikato","
    
        Bakery gets jabs from both sides of vaccine fence
    
",2021-12-14 08:01:30
"147","businessreview","
          
Two senior Reserve Bank leaders quit
        ",2021-12-14 08:01:30
"148","gisborneherald","Spirit of game to fore in junior colts",2021-12-14 08:01:30
"149","dominionpost","
    
        Stranded at the airport: 113 flights affected, many planes unable to land
    
",2021-12-14 08:01:30
"150","thepress","
    
        Councillor finds fuel for hydrogen-powered car
    
",2021-12-14 08:01:30
"151","guardian","No disciplinary action for US troops over Kabul drone airstrike, Pentagon says ",2021-12-14 08:01:30
"152","times","Criminals to be deported under new bill of rights",2021-12-14 08:01:30
"153","dailymail","RICHARD LITTLEJOHN: How can it be okay to work from home but still go to the office Christmas party?<U+00A0>",2021-12-14 08:01:30
"154","independent","No 10 staff <U+2018>warned not to destroy relevant information<U+2019> over alleged Christmas parties",2021-12-14 08:01:30
"155","mirror","Man sheds 30 stone after common cold leaves him in intensive care fighting for life",2021-12-14 08:01:30
"156","telegraph","

Schools send pupils home early as headteachers prepare for January closures

",2021-12-14 08:01:30
"157","nytimes","The Supreme Court refused to block New York<U+2019>s vaccine mandate for health workers even when they cite religious objections.",2021-12-14 08:01:30
"158","wsj","UBS Penalties Slashed by Around $3 Billion in French Tax Case",2021-12-14 08:01:30
"159","usatoday","No troops will be disciplined in US strike that killed Afghan civilians",2021-12-14 08:01:30
"160","washingtonpost","<U+2018>I know my parents love me, but they don<U+2019>t love my people<U+2019>",2021-12-14 08:01:30
"161","latimes","California orders statewide mask requirement",2021-12-14 08:01:30
"162","tampabay","USF receives $5 million gift for lung research",2021-12-14 08:01:30
"163","heraldsun","Victorian teachers to walk off job over pay fight",2021-12-14 08:01:30
"164","dailytelegraph","Omicron sweeps the globe: What we now know",2021-12-14 08:01:30
"165","financialreview","Super for housing <U+2018>would send prices soaring<U+2019>",2021-12-14 08:01:30
"166","couriermail","Glamorous teen<U+2019>s drunken drive into pool causes $100k damage",2021-12-14 08:01:30
"167","westaustralian","The West AustralianexclusiveRio miner cleared of groping teacher",2021-12-14 08:01:30
"168","advertiser","12 new cases, including aged care workers and kids",2021-12-14 08:01:30
"169","globeandmail"," Bank of Canada<U+2019>s new mandate comes with one wrinkle: politics  Subscriber content  ",2021-12-14 08:01:30
"170","thestar","Today<U+2019>s coronavirus news: Ontario reports 1,536 new COVID-19 cases; NHL, NBA postpone games due to outbreaks",2021-12-14 08:01:30
"171","nationalpost","Defence minister apologizes to victims of military sexual misconduct: 'Your government did not protect you'",2021-12-14 08:01:30
"172","torontosun","LILLEY: Provincial bureaucrats want to ban words for silly reasons",2021-12-14 08:01:30
"173","vancouversun","Person uses bear spray inside Holt Renfrew, steals $1,800 purse",2021-12-14 08:01:30
"174","montrealgazette","Westmount mansion sells for record $18.5 million",2021-12-14 08:01:30
"175","nzherald","Virgin Atlantic receives $780m cash injection as travel outlook darkens",2021-12-14 08:01:30
"176","waikato","
    
        Three kiwi snared in Coromandel pest traps
    
",2021-12-14 08:01:30
"177","businessreview","
          
Winton raises full $350m in IPO
        ",2021-12-14 08:01:30
"178","gisborneherald","MCC Bat cricket",2021-12-14 08:01:30
"179","dominionpost","
    
        Border uncertainty over Omicron 'verges on form of torture' <U+2013> Seymour
    
",2021-12-14 08:01:30
"180","thepress","
    
        Cycling NZ closes four development hubs
    
",2021-12-14 08:01:30
"181","guardian","Russia vetoes security council resolution linking climate crisis to peace",2021-12-14 08:01:30
"182","times","Third of Tory backbenchers ready to rebel against plan B",2021-12-14 08:01:30
"183","dailymail","Carrie Johnson and her new daughter are home at Downing Street with baby's proud father Boris four days after giving birth<U+00A0>",2021-12-14 08:01:30
"184","independent","Powerful 7.3-magnitude Indonesia earthquake triggers tsunami warning",2021-12-14 08:01:30
"185","mirror","BREAKING: Tsunami warning issued after 'extreme' 7.6 magnitude earthquake hits Indonesia",2021-12-14 08:01:30
"186","telegraph","

Comment
Lockdown is coming, and the surging costs now threaten to overwhelm us

",2021-12-14 08:01:30
"187","nytimes","How Beijing Influences the Influencers",2021-12-14 08:01:30
"188","wsj","Toyota, in Reversal, Says It Will Shift More Rapidly to EVs",2021-12-14 08:01:30
"189","usatoday","An Indiana pastor was replaced after appearing on an HBO drag show",2021-12-14 08:01:30
"190","washingtonpost","Crucial Antarctic ice shelf could fail within five years, scientists say",2021-12-14 08:01:30
"191","latimes","Judge denies LAPD union<U+2019>s request to temporarily halt vaccine mandate",2021-12-14 08:01:30
"192","tampabay","Tornado victims include infant, 8-year-old girl, veteran, longtime florist, judge",2021-12-14 08:01:30
"193","heraldsun","Omicron cases surge in Victoria",2021-12-14 08:01:30
"194","dailytelegraph","Top Sydney lawyer named first chairwoman of ACCC",2021-12-14 08:01:30
"195","financialreview","Brookfield in exclusive talks for Intellihub stake",2021-12-14 08:01:30
"196","couriermail","Explained: Full details of the vaccine mandate",2021-12-14 08:01:30
"197","westaustralian","How a hip-hop song may have led to a reduction in suicides",2021-12-14 08:01:30
"198","advertiser","<U+2018>Assume the hackers got you<U+2019>: Size of payroll raid revealed",2021-12-14 08:01:30
"199","globeandmail"," Bank of Canada renews 2-per-cent inflation target, emphasizes maximum employment   Subscriber content  ",2021-12-14 08:01:30
"200","thestar","<U+2018>Everyone was screaming and running<U+2019>: Court video shows terrifying daylight shooting of Toronto rapper Smoke Dawg",2021-12-14 08:01:30
"201","nationalpost","Fiscal update will include $40B to cover compensation for First Nations kids: Indigenous affairs minister",2021-12-14 08:01:30
"202","torontosun","GOLDSTEIN: Freeland announces monetary policy Trudeau doesn't think about",2021-12-14 08:01:30
"203","vancouversun","Vaughn Palmer: Many NDP members upset at government's 'impossible balancing act' on gas pipeline",2021-12-14 08:01:30
"204","montrealgazette","Quebec restores some government websites taken down because of software vulnerability",2021-12-14 08:01:30
"205","nzherald","Liam Napier: What Joe Schmidt will bring to ailing All Blacks",2021-12-14 08:01:30
"206","waikato","
    
        Yet another D-day for Founders Theatre
    
",2021-12-14 08:01:30
"207","businessreview","
          
Covid stalls progress on workplace diversity effort 
        ",2021-12-14 08:01:30
"208","gisborneherald","Undetected Covid case likely in Gisborne community",2021-12-14 08:01:30
"209","dominionpost","
    
        Bogus vaccine pamphlets imitate Ministry of Health branding
    
",2021-12-14 08:01:30
"210","thepress","
    
        Two companies charged following death of Akaroa man
    
",2021-12-14 08:01:30
"211","guardian","President calls constitutional referendum followed by elections in 2022",2021-12-14 08:01:30
"212","times","Supplies of testing kits run low amid surge in demand",2021-12-14 08:01:30
"213","dailymail","The stereotype isn't true! Rocket scientists and brain surgeons are NO smarter than you are, study claims<U+00A0>",2021-12-14 08:01:30
"214","independent","Verstappen reveals text message from Wolff in wake of F1 title win",2021-12-14 08:01:30
"215","mirror","'Snowbomb' to hit UK with final 'major' storm of year",2021-12-14 08:01:30
"216","telegraph","

Omicron wave driven by 'young, healthy, vaccinated' population

",2021-12-14 08:01:30
"217","nytimes","<U+9605><U+8BFB><U+7B80><U+4F53><U+4E2D><U+6587><U+7248><U+3002>(Read in Chinese.)",2021-12-14 08:01:30
"218","wsj","Nassar Victims Reach $380 Million Settlement With Olympic Sports Bodies6 min read",2021-12-14 08:01:30
"219","usatoday","Man whose wife won a lawsuit to treat COVID with ivermectin has died",2021-12-14 08:01:30
"220","washingtonpost","The secret settlements that helped a baseball star accused of sexual assault play on",2021-12-14 08:01:30
"221","latimes","Biggest storm of the season expected in Southern California",2021-12-14 08:01:30
"222","tampabay","Family of 7 hopes for another chance to leave their 1-bed, 1-bath apartment",2021-12-14 08:01:30
"223","heraldsun","Pesutto on comeback trail from on-air humiliation",2021-12-14 08:01:30
"224","dailytelegraph","Former MP Craig Thomson chided by magistrate over AVO stance",2021-12-14 08:01:30
"225","financialreview","EY tips crypto economy to hit $68b",2021-12-14 08:01:30
"226","couriermail","Pancake mogul to openly defy vaccination mandates",2021-12-14 08:01:30
"227","westaustralian","BHP boss sacked for ignoring sexual harassment claims",2021-12-14 08:01:30
"228","advertiser","Driver charged over fatal Riverland motorbike crash",2021-12-14 08:01:30
"229","globeandmail"," Putting a price on how nature protects us  Podcast  ",2021-12-14 08:01:30
"230","thestar","The Raptors find refuge and a W against the Kings",2021-12-14 08:01:30
"231","nationalpost","NDP, Bloc back Liberal minority government in first confidence vote of new session",2021-12-14 08:01:30
"232","torontosun","HUNTER: Legal eagle says Ghislaine Maxwell's defence in big trouble",2021-12-14 08:01:30
"233","vancouversun","Burnaby co-op board rejects huge rent hikes pitched by union pension plan landlord",2021-12-14 08:01:30
"234","montrealgazette","Widely used software with key vulnerability sends cyber defenders scrambling",2021-12-14 08:01:30
"235","nzherald","Warning signs from Omicron explosions in Nordic nations",2021-12-14 08:01:30
"236","waikato","
    
        Hamilton vaccinations hit 90 per cent before border opening
    
",2021-12-14 08:01:30
"237","businessreview","
          
Auckland goes to orange for New Year
        ",2021-12-14 08:01:30
"238","gisborneherald"," Local gang leader jailed two years for kidnapping GDC employee",2021-12-14 08:01:30
"239","dominionpost","
    
        Grounded Kiwis hand in 23,000 signature petition demanding changes to MIQ
    
",2021-12-14 08:01:30
"240","thepress","
    
        Investigation after woman was vaccinated with used needle
    
",2021-12-14 08:01:30
"241","guardian","Sailor charged over fire that destroyed warship <U+2018>disgruntled<U+2019>, prosecutors say",2021-12-14 08:01:30
"242","times","Rowling attacks trans rape policy as Orwellian",2021-12-14 08:01:30
"243","dailymail","New freedom of speech reforms to be revealed amid fears controversial rulings by liberal judges are fuelling 'woke' and 'politically correct' campaigners<U+00A0>",2021-12-14 08:01:30
"244","independent","Anne Sacoolas to face court charged with causing death of Harry Dunn in crash",2021-12-14 08:01:30
"245","mirror","Joel Dommett breaks silence on claim Christine McGuinness felt 'bullied' on ITV gameshow",2021-12-14 08:01:30
"246","telegraph","

South Africa<U+2019>s omicron Covid outbreaks may already be running out of steam

",2021-12-14 08:01:30
"247","nytimes","Jail Officer Who Led Others to Safety Is Among Those Killed by Tornadoes",2021-12-14 08:01:30
"248","wsj","Lithium Prices Charged by EV Demand, Scant Supply5 min read",2021-12-14 08:01:30
"249","usatoday","Teen girls got $100 bills at Epstein estate, Maxwell witness testifies",2021-12-14 08:01:30
"250","washingtonpost","Climate change is a disaster, whether or not it caused Kentucky<U+2019>s tornadoes ",2021-12-14 08:01:30
"251","latimes","New laws in Central America are upending Biden<U+2019>s fight against corruption",2021-12-14 08:01:30
"252","tampabay","Bucs<U+2019> Tom Brady admits he must curb his dual-threat enthusiasm",2021-12-14 08:01:30
"253","heraldsun","Murphy v Malthouse: Former Blue unloads on club<U+2019>s mistake",2021-12-14 08:01:30
"254","dailytelegraph","Boat party case may have sparked Newcastle outbreak",2021-12-14 08:01:30
"255","financialreview","Liberals step up fight against <U+2018>faux independents<U+2019>",2021-12-14 08:01:30
"256","couriermail","Small Brisbane eatery wins title of Australia<U+2019>s best fish and chips",2021-12-14 08:01:30
"257","westaustralian","FIFO plane in shock belly landing after gear buckles",2021-12-14 08:01:30
"258","advertiser","Roadworks rage SMS condemned but company goes dark",2021-12-14 08:01:30
"259","globeandmail"," Rapid antigen tests for COVID-19 can give results in as little as 15 minutes. Here<U+2019>s where Canadians can get the screening tool for free and for sale ",2021-12-14 08:01:30
"260","thestar","Justin Trudeau says he is staying out of the fight over Quebec<U+2019>s Bill 21 <U+2014> for now",2021-12-14 08:01:30
"261","nationalpost","Kelly McParland: My year of not buying things from China",2021-12-14 08:01:30
"262","torontosun","FUREY: 'Test-to-stay' can replace self-isolation during Omicron",2021-12-14 08:01:30
"263","vancouversun","Residential school contamination cleanup won't stop, but will take extra precautions",2021-12-14 08:01:30
"264","montrealgazette","SQ to create four mixed squads with Indigenous community workers",2021-12-14 08:01:30
"265","nzherald","What to expect when the Government opens the books",2021-12-14 08:01:30
"266","waikato","
    
        Heavy downpours and winds expected for Coromandel
    
",2021-12-14 08:01:30
"267","businessreview","
          
Cryptopia funds traced to four US exchanges
        ",2021-12-14 08:01:30
"268","gisborneherald"," School's out",2021-12-14 08:01:30
"269","dominionpost","
    
        Napier's Marine Parade: beautiful but deadly
    
",2021-12-14 08:01:30
"270","thepress","
    
        Christchurch braces for wild, wet weather and potential flooding
    
",2021-12-14 08:01:30
"271","guardian","Boycott clouds New Caledonia<U+2019>s final poll on independence",2021-12-14 08:01:30
"272","times","Yee-ha! The British are coming",2021-12-14 08:01:30
"273","dailymail","Will we need three jabs to have 'fully vaccinated' status by JANUARY? Javid says booster shots will be needed for passes once Brits have had a 'reasonable chance' to get them - as new laws reveal <U+00A3>10,000 fine for faking proof to get into events<U+00A0>",2021-12-14 08:01:30
"274","independent","Ice shelf holding back Antarctica<U+2019>s Doomsday glacier <U+2018>won<U+2019>t last long<U+2019>",2021-12-14 08:01:30
"275","mirror","You have THIRTY chances to win <U+00A3>25k in the time it takes to watch a game of football - find out how",2021-12-14 08:01:30
"276","telegraph","

Frustration, confusion, chaos: Day one of Boris Johnson<U+2019>s war on omicron

",2021-12-14 08:01:30
"277","nytimes","Before the tornados hit, Kentucky had already dealt with flash floods, an ice storm and a Covid spike this year.",2021-12-14 08:01:30
"278","wsj","California to Reinstate Indoor Mask Mandate2 min read",2021-12-14 08:01:30
"279","usatoday","Time is running out to ship your Christmas gifts",2021-12-14 08:01:30
"280","washingtonpost","Trump<U+2019>s PowerPoint coup plotters were crackpots. We may not be so lucky next time.",2021-12-14 08:01:30
"281","latimes","In win over Cardinals, Stafford reminds everyone why Rams traded for him",2021-12-14 08:01:30
"282","tampabay","Brayden Point returns to Lightning practice",2021-12-14 08:01:30
"283","heraldsun","More rules to ease but experts want mask mandate extended",2021-12-14 08:01:30
"284","dailytelegraph","Chelsea FC skinhead fan loses jail appeal",2021-12-14 08:01:30
